DATE,품목명,단위,등급명,평균가격,전일대비_가격차이,전일대비_가격변화율(%),공휴일여부,일요일여부,총반입량,전일대비_반입량차이,전일대비_반입량변화율(%),humidity,insolation,precipitation,temperature,wind
2020-06-09,고구마,10키로상자,상,53359.0,-1829.0,-3.3141262593317387,0.0,0.0,76.0,4.0,5.555555555555555,51.6,12.9,,26.7,2.3
2020-06-10,고구마,10키로상자,상,49561.0,-3798.0,-7.117824546936786,0.0,0.0,58.0,-18.0,-23.684210526315788,63.8,5.2,6.2,25.8,2.0
2020-06-11,고구마,10키로상자,상,48616.0,-945.0,-1.906741187627368,0.0,0.0,64.0,6.0,10.344827586206897,68.3,8.0,0.0,26.1,2.2
2020-06-12,고구마,10키로상자,상,46304.0,-2312.0,-4.7556360046075365,0.0,0.0,50.0,-14.0,-21.875,68.6,0.5,,24.7,1.7
2020-06-13,고구마,10키로상자,상,60388.0,14084.0,30.416378714581892,0.0,0.0,58.0,8.0,16.0,52.8,9.7,0.0,26.9,1.9
2020-06-14,고구마,10키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,70.6,8.1,1.1,24.0,2.9
2020-06-15,고구마,10키로상자,상,54350.0,54350.0,5435000.0,0.0,0.0,73.0,15.0,25.862068965517242,62.3,10.1,,23.0,2.8
2020-06-16,고구마,10키로상자,상,62110.0,7760.0,14.277828886844526,0.0,0.0,58.0,-15.0,-20.54794520547945,63.0,7.5,,24.4,2.2
2020-06-17,고구마,10키로상자,상,51255.0,-10855.0,-17.477056834648206,0.0,0.0,81.0,23.0,39.6551724137931,58.6,5.9,,24.3,2.0
2020-06-18,고구마,10키로상자,상,48975.0,-2280.0,-4.4483465027802165,0.0,0.0,32.0,-49.0,-60.49382716049383,61.4,0.1,,23.4,1.6
2020-06-19,고구마,10키로상자,상,51053.0,2078.0,4.24298111281266,0.0,0.0,65.0,33.0,103.125,61.4,6.0,0.1,24.7,2.1
2020-06-20,고구마,10키로상자,상,58180.0,7127.0,13.960002350498502,0.0,0.0,42.0,-23.0,-35.38461538461539,62.6,11.7,,24.9,2.1
2020-06-21,고구마,10키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,59.5,13.5,,26.1,2.0
2020-06-22,고구마,10키로상자,상,55668.0,55668.0,5566800.0,0.0,0.0,57.0,15.0,35.714285714285715,50.5,13.3,,28.6,2.0
2020-06-23,고구마,10키로상자,상,51399.0,-4269.0,-7.668678594524682,0.0,0.0,75.0,18.0,31.57894736842105,53.5,5.1,0.0,27.3,1.9
2020-06-24,고구마,10키로상자,상,46333.0,-5066.0,-9.85622288371369,0.0,0.0,38.0,-37.0,-49.333333333333336,83.5,0.0,37.6,22.3,2.7
2020-06-25,고구마,10키로상자,상,52099.0,5766.0,12.444693846718321,0.0,0.0,55.0,17.0,44.73684210526316,91.0,0.1,13.3,21.6,2.2
2020-06-26,고구마,10키로상자,상,52438.0,339.0,0.6506842741703296,0.0,0.0,55.0,0.0,0.0,82.1,3.1,2.1,21.8,3.2
2020-06-27,고구마,10키로상자,상,52571.0,133.0,0.2536328616652046,0.0,0.0,30.0,-25.0,-45.45454545454545,70.4,7.4,0.0,24.1,2.0
2020-06-28,고구마,10키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,70.5,12.4,,25.2,2.4
2020-06-29,고구마,10키로상자,상,51017.0,51017.0,5101700.0,0.0,0.0,58.0,28.0,93.33333333333333,77.0,1.7,11.9,23.8,2.4
2020-06-30,고구마,10키로상자,상,46005.0,-5012.0,-9.824176254973832,0.0,0.0,44.0,-14.0,-24.137931034482758,83.0,0.0,64.7,20.1,4.0
2020-07-01,고구마,10키로상자,상,53011.0,7006.0,15.22877948049125,0.0,0.0,54.0,10.0,22.727272727272727,79.3,0.2,0.0,21.1,1.9
2020-07-02,고구마,10키로상자,상,49359.0,-3652.0,-6.889136217011564,0.0,0.0,48.0,-6.0,-11.11111111111111,74.5,5.4,,24.2,1.9
2020-07-03,고구마,10키로상자,상,53633.0,4274.0,8.65900848882676,0.0,0.0,46.0,-2.0,-4.166666666666666,63.5,9.6,0.1,25.5,2.6
2020-07-04,고구마,10키로상자,상,59826.0,6193.0,11.546995320045495,0.0,0.0,25.0,-21.0,-45.65217391304348,63.9,9.5,1.6,24.2,2.1
2020-07-05,,,,,,,,,,,,68.6,6.4,,23.8,1.9
2020-07-06,고구마,10키로상자,상,56239.0,-3587.0,-5.995720924012971,0.0,0.0,68.0,43.0,172.0,66.6,5.0,,25.6,2.1
2020-07-07,고구마,10키로상자,상,53266.0,-2973.0,-5.28636711179075,0.0,0.0,51.0,-17.0,-25.0,75.5,4.0,0.0,24.1,2.5
2020-07-08,고구마,10키로상자,상,53753.0,487.0,0.9142792775879548,0.0,0.0,67.0,16.0,31.372549019607842,71.9,10.0,,25.5,2.0
2020-07-09,고구마,10키로상자,상,49158.0,-4595.0,-8.548360091529775,0.0,0.0,61.0,-6.0,-8.955223880597014,64.6,7.7,,27.5,1.7
2020-07-10,고구마,10키로상자,상,53454.0,4296.0,8.739167582082265,0.0,0.0,30.0,-31.0,-50.81967213114754,75.0,3.1,2.2,24.5,2.8
2020-07-11,고구마,10키로상자,상,46223.0,-7231.0,-13.527518988288998,0.0,0.0,46.0,16.0,53.333333333333336,62.6,6.6,,25.8,2.6
2020-07-12,고구마,10키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,71.9,0.0,2.9,23.5,2.4
2020-07-13,고구마,10키로상자,상,50384.0,50384.0,5038400.0,0.0,0.0,61.0,15.0,32.608695652173914,94.8,0.0,47.6,18.7,4.0
2020-07-14,고구마,10키로상자,상,50755.0,371.0,0.7363448713877422,0.0,0.0,27.0,-34.0,-55.73770491803278,79.4,0.1,11.5,20.3,2.8
2020-07-15,고구마,10키로상자,상,52814.0,2059.0,4.0567431780120184,0.0,0.0,53.0,26.0,96.29629629629629,63.1,9.3,,23.4,2.0
2020-07-16,고구마,10키로상자,상,52185.0,-629.0,-1.1909720907335175,0.0,0.0,45.0,-8.0,-15.09433962264151,70.9,10.2,,25.0,1.8
2020-07-17,고구마,10키로상자,상,55217.0,3032.0,5.810098687362268,0.0,0.0,43.0,-2.0,-4.444444444444445,72.0,7.5,0.0,26.0,1.9
2020-07-18,고구마,10키로상자,상,56635.0,1418.0,2.568049694840357,0.0,0.0,23.0,-20.0,-46.51162790697674,71.6,4.3,,26.1,1.6
2020-07-19,고구마,10키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,81.6,0.0,29.1,24.0,2.7
2020-07-20,고구마,10키로상자,상,62577.0,62577.0,6257700.0,0.0,0.0,39.0,16.0,69.56521739130434,86.3,0.0,3.6,23.8,3.7
2020-07-21,고구마,10키로상자,상,64670.0,2093.0,3.3446793550345975,0.0,0.0,67.0,28.0,71.7948717948718,77.0,4.0,0.0,25.0,1.6
2020-07-22,고구마,10키로상자,상,57846.0,-6824.0,-10.55203340034019,0.0,0.0,43.0,-24.0,-35.82089552238806,89.3,0.0,11.5,23.7,1.6
2020-07-23,고구마,10키로상자,상,56890.0,-956.0,-1.6526639698509835,0.0,0.0,62.0,19.0,44.18604651162791,95.5,0.0,103.1,21.1,3.6
2020-07-24,고구마,10키로상자,상,53887.0,-3003.0,-5.278607839690632,0.0,0.0,42.0,-20.0,-32.25806451612903,74.3,1.0,2.9,22.5,4.6
2020-07-25,고구마,10키로상자,상,51492.0,-2395.0,-4.444485683003322,0.0,0.0,35.0,-7.0,-16.666666666666664,69.3,1.9,0.0,24.3,3.1
2020-07-26,고구마,10키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,69.3,5.6,0.0,25.4,2.0
2020-07-27,고구마,10키로상자,상,52370.0,52370.0,5237000.0,0.0,0.0,56.0,21.0,60.0,86.4,0.0,2.2,24.3,2.2
2020-07-28,고구마,10키로상자,상,57561.0,5191.0,9.91216345235822,0.0,0.0,62.0,6.0,10.714285714285714,84.8,0.0,0.4,24.4,2.0
2020-07-29,고구마,10키로상자,상,54546.0,-3015.0,-5.237921509355293,0.0,0.0,58.0,-4.0,-6.451612903225806,95.8,0.0,50.1,23.7,2.0
2020-07-30,고구마,10키로상자,상,61699.0,7153.0,13.113702196311369,0.0,0.0,55.0,-3.0,-5.172413793103448,85.5,3.0,0.1,25.3,2.1
2020-07-31,고구마,10키로상자,상,65929.0,4230.0,6.855864762800046,0.0,0.0,45.0,-10.0,-18.181818181818183,81.9,5.0,1.5,26.2,2.0
2020-08-01,고구마,10키로상자,상,0.0,0.0,0.0,0.0,0.0,,,,90.9,0.0,39.1,25.3,1.7
2020-08-02,,,,,,,,,,,,96.3,0.0,31.4,24.9,2.3
2020-08-03,고구마,10키로상자,상,63845.0,63845.0,6384500.0,0.0,0.0,62.0,17.0,37.77777777777778,96.3,0.0,102.6,25.0,3.0
2020-08-04,고구마,10키로상자,상,59864.0,-3981.0,-6.235413893022163,0.0,0.0,55.0,-7.0,-11.29032258064516,89.3,0.4,3.9,27.0,3.5
2020-08-05,고구마,10키로상자,상,52355.0,-7509.0,-12.543431778698382,0.0,0.0,74.0,19.0,34.54545454545455,92.1,0.1,18.5,26.5,1.9
2020-08-06,고구마,10키로상자,상,49366.0,-2989.0,-5.709101327475886,0.0,0.0,42.0,-32.0,-43.24324324324324,92.8,0.2,75.7,24.1,3.3
2020-08-07,고구마,10키로상자,상,50156.0,790.0,1.6002916987400233,0.0,0.0,65.0,23.0,54.761904761904766,85.3,0.0,0.0,24.3,1.8
2020-08-08,고구마,10키로상자,상,49111.0,-1045.0,-2.0834994816173538,0.0,0.0,22.0,-43.0,-66.15384615384615,89.5,1.8,19.1,24.2,2.3
2020-08-09,,,,,,,,,,,,95.4,0.0,50.3,24.9,2.6
2020-08-10,고구마,10키로상자,상,53736.0,4625.0,9.417442120909776,0.0,0.0,72.0,50.0,227.27272727272728,91.6,0.2,44.6,26.5,2.0
2020-08-11,고구마,10키로상자,상,57966.0,4230.0,7.871817775792765,0.0,0.0,61.0,-11.0,-15.277777777777779,92.5,0.5,97.0,24.6,2.2
2020-08-12,고구마,10키로상자,상,50735.0,-7231.0,-12.474554048925231,0.0,0.0,72.0,11.0,18.0327868852459,83.9,2.1,,27.2,1.9
2020-08-13,고구마,10키로상자,상,51977.0,1242.0,2.448014191386617,0.0,0.0,55.0,-17.0,-23.61111111111111,82.4,0.2,,28.0,2.5
2020-08-14,고구마,10키로상자,상,46301.0,-5676.0,-10.920214710352656,0.0,0.0,87.0,32.0,58.18181818181818,86.1,0.0,0.4,27.1,3.5
2020-08-15,고구마,10키로상자,상,39241.0,-7060.0,-15.24805079803892,0.0,0.0,75.0,-12.0,-13.793103448275861,96.0,0.0,69.0,26.1,1.9
2020-08-16,고구마,10키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,82.6,2.4,,27.4,3.0
2020-08-17,고구마,10키로상자,상,38375.0,38375.0,3837500.0,0.0,0.0,131.0,56.0,74.66666666666667,77.9,5.8,,28.2,2.3
2020-08-18,고구마,10키로상자,상,34660.0,-3715.0,-9.680781758957654,0.0,0.0,113.0,-18.0,-13.740458015267176,76.3,7.9,,27.5,1.6
2020-08-19,고구마,10키로상자,상,29213.0,-5447.0,-15.715522215810731,0.0,0.0,146.0,33.0,29.20353982300885,76.8,9.4,,27.1,2.0
2020-08-20,고구마,10키로상자,상,28173.0,-1040.0,-3.560058877896827,0.0,0.0,125.0,-21.0,-14.383561643835616,76.0,3.1,,27.7,1.7
2020-08-21,고구마,10키로상자,상,28607.0,434.0,1.5404820217939161,0.0,0.0,105.0,-20.0,-16.0,83.1,0.8,2.5,26.6,1.6
2020-08-22,고구마,10키로상자,상,32604.0,3997.0,13.972104729611633,0.0,0.0,119.0,14.0,13.333333333333334,87.4,0.6,42.6,24.3,2.1
2020-08-23,고구마,10키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,78.4,6.8,,25.3,1.9
2020-08-24,고구마,10키로상자,상,34558.0,34558.0,3455800.0,0.0,0.0,140.0,21.0,17.647058823529413,71.6,8.8,,27.8,2.2
2020-08-25,고구마,10키로상자,상,33767.0,-791.0,-2.288905607963424,0.0,0.0,114.0,-26.0,-18.571428571428573,69.5,7.6,,29.9,2.1
2020-08-26,고구마,10키로상자,상,35870.0,2103.0,6.227974057511772,0.0,0.0,130.0,16.0,14.035087719298245,68.3,7.5,0.6,30.2,3.4
2020-08-27,고구마,10키로상자,상,37278.0,1408.0,3.925285754112071,0.0,0.0,85.0,-45.0,-34.61538461538461,84.6,0.5,8.7,27.1,3.6
2020-08-28,고구마,10키로상자,상,36979.0,-299.0,-0.8020816567412414,0.0,0.0,121.0,36.0,42.35294117647059,89.1,2.0,13.6,27.3,1.6
2020-08-29,고구마,10키로상자,상,34457.0,-2522.0,-6.820087076448796,0.0,0.0,126.0,5.0,4.132231404958678,90.1,1.7,13.6,26.8,1.3
2020-08-30,고구마,10키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,88.8,2.4,42.5,26.8,2.1
2020-08-31,고구마,10키로상자,상,30948.0,30948.0,3094800.0,0.0,0.0,196.0,70.0,55.55555555555556,77.9,1.9,0.0,26.4,2.8
2020-09-01,고구마,10키로상자,상,31748.0,800.0,2.584981258885873,0.0,0.0,145.0,-51.0,-26.02040816326531,72.4,1.0,0.0,26.6,1.9
2020-09-02,고구마,10키로상자,상,31499.0,-249.0,-0.7843013733148545,0.0,0.0,162.0,17.0,11.724137931034482,91.3,0.0,33.3,24.3,2.3
2020-09-03,고구마,10키로상자,상,33950.0,2451.0,7.7811994031556555,0.0,0.0,99.0,-63.0,-38.88888888888889,82.0,2.8,29.8,22.7,4.8
2020-09-04,고구마,10키로상자,상,33477.0,-473.0,-1.3932253313696612,0.0,0.0,101.0,2.0,2.0202020202020203,63.9,10.1,,23.3,2.7
2020-09-05,고구마,10키로상자,상,36123.0,2646.0,7.903934044269199,0.0,0.0,76.0,-25.0,-24.752475247524753,66.6,3.3,,23.3,2.0
2020-09-06,,,,,,,,,,,,80.0,0.0,6.4,21.7,2.7
2020-09-07,고구마,10키로상자,상,37610.0,1487.0,4.116490878387731,0.0,0.0,191.0,115.0,151.3157894736842,93.5,0.0,61.0,19.2,4.2
2020-09-08,고구마,10키로상자,상,34584.0,-3026.0,-8.045732517947354,0.0,0.0,190.0,-1.0,-0.5235602094240838,71.5,9.5,0.0,23.4,4.2
2020-09-09,고구마,10키로상자,상,34126.0,-458.0,-1.3243118204950266,0.0,0.0,171.0,-19.0,-10.0,83.4,3.1,1.3,21.1,2.1
2020-09-10,고구마,10키로상자,상,33104.0,-1022.0,-2.9947840356326556,0.0,0.0,149.0,-22.0,-12.865497076023392,75.8,9.0,3.9,22.8,2.0
2020-09-11,고구마,10키로상자,상,33527.0,423.0,1.277791203479942,0.0,0.0,138.0,-11.0,-7.38255033557047,72.6,4.5,1.2,22.4,2.8
2020-09-12,고구마,10키로상자,상,33649.0,122.0,0.36388582336624214,0.0,0.0,147.0,9.0,6.521739130434782,83.8,0.0,5.7,20.2,2.0
2020-09-13,고구마,10키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,70.4,9.8,,21.5,1.9
2020-09-14,고구마,10키로상자,상,32987.0,32987.0,3298700.0,0.0,0.0,247.0,100.0,68.02721088435374,79.3,5.7,0.0,21.3,1.8
2020-09-15,고구마,10키로상자,상,33093.0,106.0,0.3213387091884682,0.0,0.0,143.0,-104.0,-42.10526315789473,76.4,5.1,,23.0,1.6
2020-09-16,고구마,10키로상자,상,34188.0,1095.0,3.308856857945789,0.0,0.0,138.0,-5.0,-3.4965034965034967,79.9,0.3,0.3,22.5,1.9
2020-09-17,고구마,10키로상자,상,32465.0,-1723.0,-5.039780039780039,0.0,0.0,167.0,29.0,21.014492753623188,70.3,0.7,,21.3,2.1
2020-09-18,고구마,10키로상자,상,31506.0,-959.0,-2.9539504081318344,0.0,0.0,196.0,29.0,17.365269461077844,62.0,9.8,,21.5,2.8
2020-09-19,고구마,10키로상자,상,29879.0,-1627.0,-5.16409572779788,0.0,0.0,167.0,-29.0,-14.795918367346939,59.3,9.7,0.3,21.2,2.2
2020-09-20,고구마,10키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,57.6,11.4,,19.7,2.0
2020-09-21,고구마,10키로상자,상,29250.0,29250.0,2925000.0,0.0,0.0,265.0,98.0,58.68263473053892,56.1,9.6,,19.1,1.7
