DATE,품목명,총반입량,전일대비_반입량차이,전일대비_반입량변화율(%)
2021-09-30,토마토,177,-38.0,-17.674418604651162
2021-09-29,토마토,182,5.0,2.824858757062147
2021-09-28,토마토,256,74.0,40.65934065934066
2021-09-27,토마토,258,2.0,0.78125
2021-09-25,토마토,330,72.0,27.906976744186046
2021-09-24,토마토,419,89.0,26.969696969696972
2021-09-18,토마토,233,-186.0,-44.39140811455847
2021-09-17,토마토,168,-65.0,-27.896995708154503
2021-09-16,토마토,156,-12.0,-7.142857142857142
2021-09-15,토마토,152,-4.0,-2.564102564102564
2021-09-14,토마토,173,21.0,13.815789473684212
2021-09-13,토마토,231,58.0,33.52601156069364
2021-09-11,토마토,195,-36.0,-15.584415584415584
2021-09-10,토마토,163,-32.0,-16.41025641025641
2021-09-09,토마토,168,5.0,3.067484662576687
2021-09-08,토마토,217,49.0,29.166666666666668
2021-09-07,토마토,230,13.0,5.990783410138248
2021-09-06,토마토,280,50.0,21.73913043478261
2021-09-04,토마토,268,-12.0,-4.285714285714286
2021-09-03,토마토,189,-79.0,-29.47761194029851
2021-09-02,토마토,169,-20.0,-10.582010582010582
2021-09-01,토마토,172,3.0,1.7751479289940828
2021-08-31,토마토,231,59.0,34.30232558139535
2021-08-30,토마토,252,21.0,9.090909090909092
2021-08-28,토마토,222,-30.0,-11.904761904761903
2021-08-27,토마토,169,-53.0,-23.873873873873876
2021-08-26,토마토,162,-7.0,-4.142011834319527
2021-08-25,토마토,145,-17.0,-10.493827160493826
2021-08-24,토마토,150,5.0,3.4482758620689653
2021-08-23,토마토,226,76.0,50.66666666666667
2021-08-21,토마토,219,-7.0,-3.0973451327433628
2021-08-20,토마토,175,-44.0,-20.091324200913242
2021-08-19,토마토,188,13.0,7.428571428571429
2021-08-18,토마토,200,12.0,6.382978723404255
2021-08-17,토마토,191,-9.0,-4.5
2021-08-16,토마토,254,63.0,32.98429319371728
2021-08-14,토마토,274,20.0,7.874015748031496
2021-08-13,토마토,234,-40.0,-14.5985401459854
2021-08-12,토마토,186,-48.0,-20.51282051282051
2021-08-11,토마토,227,41.0,22.043010752688172
2021-08-10,토마토,237,10.0,4.405286343612335
2021-08-09,토마토,341,104.0,43.88185654008439
2021-08-06,토마토,299,-42.0,-12.316715542521994
2021-08-05,토마토,229,-70.0,-23.411371237458194
2021-08-04,토마토,231,2.0,0.8733624454148471
2021-08-03,토마토,236,5.0,2.1645021645021645
2021-08-02,토마토,294,58.0,24.576271186440678
2021-07-31,토마토,272,-22.0,-7.482993197278912
2021-07-30,토마토,230,-42.0,-15.441176470588236
2021-07-29,토마토,187,-43.0,-18.695652173913043
2021-07-28,토마토,211,24.0,12.834224598930483
2021-07-27,토마토,169,-42.0,-19.90521327014218
2021-07-26,토마토,267,98.0,57.98816568047337
2021-07-24,토마토,194,-73.0,-27.340823970037455
2021-07-23,토마토,201,7.0,3.608247422680412
2021-07-22,토마토,220,19.0,9.45273631840796
2021-07-21,토마토,235,15.0,6.8181818181818175
2021-07-20,토마토,219,-16.0,-6.808510638297872
2021-07-19,토마토,260,41.0,18.72146118721461
2021-07-17,토마토,194,-66.0,-25.384615384615383
2021-07-16,토마토,198,4.0,2.0618556701030926
2021-07-15,토마토,210,12.0,6.0606060606060606
2021-07-14,토마토,228,18.0,8.571428571428571
2021-07-13,토마토,237,9.0,3.9473684210526314
2021-07-12,토마토,320,83.0,35.0210970464135
2021-07-10,토마토,272,-48.0,-15.0
2021-07-09,토마토,248,-24.0,-8.823529411764707
2021-07-08,토마토,220,-28.0,-11.29032258064516
2021-07-07,토마토,273,53.0,24.09090909090909
2021-07-06,토마토,254,-19.0,-6.95970695970696
2021-07-05,토마토,273,19.0,7.480314960629922
2021-07-03,토마토,245,-28.0,-10.256410256410255
2021-07-02,토마토,220,-25.0,-10.204081632653061
2021-07-01,토마토,197,-23.0,-10.454545454545453
2021-06-30,토마토,262,65.0,32.99492385786802
2021-06-29,토마토,265,3.0,1.1450381679389312
2021-06-28,토마토,344,79.0,29.81132075471698
2021-06-26,토마토,291,-53.0,-15.406976744186046
2021-06-25,토마토,275,-16.0,-5.498281786941581
2021-06-24,토마토,294,19.0,6.909090909090909
2021-06-23,토마토,297,3.0,1.0204081632653061
2021-06-22,토마토,331,34.0,11.447811447811448
2021-06-21,토마토,437,106.0,32.02416918429003
2021-06-19,토마토,378,-59.0,-13.501144164759726
2021-06-18,토마토,369,-9.0,-2.380952380952381
2021-06-17,토마토,296,-73.0,-19.78319783197832
2021-06-16,토마토,299,3.0,1.0135135135135136
2021-06-15,토마토,313,14.0,4.682274247491638
2021-06-14,토마토,371,58.0,18.53035143769968
2021-06-12,토마토,265,-106.0,-28.57142857142857
2021-06-11,토마토,320,55.0,20.754716981132077
2021-06-10,토마토,296,-24.0,-7.5
2021-06-09,토마토,377,81.0,27.364864864864863
2021-06-08,토마토,334,-43.0,-11.405835543766578
2021-06-07,토마토,433,99.0,29.64071856287425
2021-06-05,토마토,279,-154.0,-35.56581986143187
2021-06-04,토마토,319,40.0,14.336917562724013
2021-06-03,토마토,254,-65.0,-20.37617554858934
2021-06-02,토마토,337,83.0,32.677165354330704
2021-06-01,토마토,341,4.0,1.1869436201780417
2021-05-31,토마토,402,61.0,17.888563049853374
2021-05-29,토마토,291,-111.0,-27.611940298507463
2021-05-28,토마토,343,52.0,17.869415807560138
2021-05-27,토마토,289,-54.0,-15.743440233236154
2021-05-26,토마토,343,54.0,18.685121107266436
2021-05-25,토마토,345,2.0,0.5830903790087464
2021-05-24,토마토,430,85.0,24.637681159420293
2021-05-22,토마토,327,-103.0,-23.953488372093023
2021-05-21,토마토,334,7.0,2.1406727828746175
2021-05-20,토마토,270,-64.0,-19.16167664670659
2021-05-19,토마토,313,43.0,15.925925925925927
2021-05-18,토마토,295,-18.0,-5.7507987220447285
2021-05-17,토마토,385,90.0,30.508474576271187
2021-05-15,토마토,263,-122.0,-31.68831168831169
2021-05-14,토마토,295,32.0,12.167300380228136
2021-05-13,토마토,270,-25.0,-8.47457627118644
2021-05-12,토마토,284,14.0,5.185185185185185
2021-05-11,토마토,289,5.0,1.7605633802816902
2021-05-10,토마토,364,75.0,25.951557093425603
2021-05-08,토마토,249,-115.0,-31.59340659340659
2021-05-07,토마토,307,58.0,23.293172690763054
2021-05-06,토마토,287,-20.0,-6.514657980456026
2021-05-05,토마토,268,-19.0,-6.620209059233449
2021-05-04,토마토,303,35.0,13.059701492537313
2021-05-03,토마토,385,82.0,27.062706270627064
2021-05-01,토마토,283,-102.0,-26.49350649350649
2021-04-30,토마토,314,31.0,10.954063604240282
2021-04-29,토마토,271,-43.0,-13.694267515923567
2021-04-28,토마토,248,-23.0,-8.487084870848708
2021-04-27,토마토,279,31.0,12.5
2021-04-26,토마토,367,88.0,31.54121863799283
2021-04-24,토마토,251,-116.0,-31.607629427792915
2021-04-23,토마토,288,37.0,14.741035856573706
2021-04-22,토마토,282,-6.0,-2.083333333333333
2021-04-21,토마토,228,-54.0,-19.148936170212767
2021-04-20,토마토,264,36.0,15.789473684210526
2021-04-19,토마토,345,81.0,30.681818181818183
2021-04-17,토마토,245,-100.0,-28.985507246376812
2021-04-16,토마토,245,0.0,0.0
2021-04-15,토마토,261,16.0,6.530612244897959
2021-04-14,토마토,192,-69.0,-26.436781609195403
2021-04-13,토마토,241,49.0,25.520833333333332
2021-04-12,토마토,393,152.0,63.07053941908713
2021-04-10,토마토,249,-144.0,-36.6412213740458
2021-04-09,토마토,263,14.0,5.622489959839357
2021-04-08,토마토,212,-51.0,-19.39163498098859
2021-04-07,토마토,196,-16.0,-7.547169811320755
2021-04-06,토마토,224,28.0,14.285714285714285
2021-04-05,토마토,318,94.0,41.964285714285715
2021-04-03,토마토,216,-102.0,-32.075471698113205
2021-04-02,토마토,258,42.0,19.444444444444446
2021-04-01,토마토,229,-29.0,-11.24031007751938
2021-03-31,토마토,210,-19.0,-8.296943231441048
2021-03-30,토마토,200,-10.0,-4.761904761904762
2021-03-29,토마토,309,109.0,54.50000000000001
2021-03-27,토마토,213,-96.0,-31.06796116504854
2021-03-26,토마토,228,15.0,7.042253521126761
2021-03-25,토마토,213,-15.0,-6.578947368421052
2021-03-24,토마토,189,-24.0,-11.267605633802818
2021-03-23,토마토,196,7.0,3.7037037037037033
2021-03-22,토마토,332,136.0,69.38775510204081
2021-03-20,토마토,248,-84.0,-25.301204819277107
2021-03-19,토마토,240,-8.0,-3.225806451612903
2021-03-18,토마토,223,-17.0,-7.083333333333333
2021-03-17,토마토,184,-39.0,-17.48878923766816
2021-03-16,토마토,174,-10.0,-5.434782608695652
2021-03-15,토마토,266,92.0,52.87356321839081
2021-03-13,토마토,192,-74.0,-27.819548872180448
2021-03-12,토마토,206,14.0,7.291666666666667
2021-03-11,토마토,158,-48.0,-23.300970873786408
2021-03-10,토마토,181,23.0,14.556962025316455
2021-03-09,토마토,161,-20.0,-11.049723756906078
2021-03-08,토마토,271,110.0,68.32298136645963
2021-03-06,토마토,168,-103.0,-38.00738007380074
2021-03-05,토마토,157,-11.0,-6.547619047619048
2021-03-04,토마토,153,-4.0,-2.547770700636943
2021-03-03,토마토,150,-3.0,-1.9607843137254901
2021-03-02,토마토,167,17.0,11.333333333333332
2021-03-01,토마토,239,72.0,43.11377245508982
2021-02-27,토마토,166,-73.0,-30.543933054393307
2021-02-26,토마토,206,40.0,24.096385542168676
2021-02-25,토마토,171,-35.0,-16.990291262135923
2021-02-24,토마토,195,24.0,14.035087719298245
2021-02-23,토마토,190,-5.0,-2.564102564102564
2021-02-22,토마토,243,53.0,27.89473684210526
2021-02-20,토마토,164,-79.0,-32.510288065843625
2021-02-19,토마토,182,18.0,10.975609756097562
2021-02-18,토마토,148,-34.0,-18.681318681318682
2021-02-17,토마토,176,28.0,18.91891891891892
2021-02-16,토마토,232,56.0,31.818181818181817
2021-02-15,토마토,277,45.0,19.396551724137932
2021-02-11,토마토,107,-170.0,-61.371841155234655
2021-02-10,토마토,244,137.0,128.0373831775701
2021-02-09,토마토,166,-78.0,-31.967213114754102
2021-02-08,토마토,257,91.0,54.81927710843374
2021-02-06,토마토,150,-107.0,-41.63424124513619
2021-02-05,토마토,195,45.0,30.0
2021-02-04,토마토,132,-63.0,-32.30769230769231
2021-02-03,토마토,138,6.0,4.545454545454546
2021-02-02,토마토,182,44.0,31.88405797101449
2021-02-01,토마토,235,53.0,29.120879120879124
2021-01-30,토마토,117,-118.0,-50.212765957446805
2021-01-29,토마토,187,70.0,59.82905982905983
2021-01-28,토마토,145,-42.0,-22.459893048128343
2021-01-27,토마토,147,2.0,1.3793103448275863
2021-01-26,토마토,155,8.0,5.442176870748299
2021-01-25,토마토,216,61.0,39.35483870967742
2021-01-23,토마토,140,-76.0,-35.18518518518518
2021-01-22,토마토,179,39.0,27.857142857142858
2021-01-21,토마토,121,-58.0,-32.402234636871505
2021-01-20,토마토,129,8.0,6.6115702479338845
2021-01-19,토마토,132,3.0,2.3255813953488373
2021-01-18,토마토,231,99.0,75.0
2021-01-16,토마토,113,-118.0,-51.082251082251084
2021-01-15,토마토,166,53.0,46.902654867256636
2021-01-14,토마토,111,-55.0,-33.13253012048193
2021-01-13,토마토,116,5.0,4.504504504504505
2021-01-12,토마토,148,32.0,27.586206896551722
2021-01-11,토마토,185,37.0,25.0
2021-01-09,토마토,101,-84.0,-45.40540540540541
2021-01-08,토마토,159,58.0,57.42574257425742
2021-01-07,토마토,153,-6.0,-3.7735849056603774
2021-01-06,토마토,133,-20.0,-13.071895424836603
2021-01-05,토마토,161,28.0,21.052631578947366
2021-01-04,토마토,265,104.0,64.59627329192547
2020-12-31,토마토,209,-56.0,-21.132075471698116
2020-12-30,토마토,185,-24.0,-11.483253588516746
2020-12-29,토마토,139,-46.0,-24.864864864864867
2020-12-28,토마토,200,61.0,43.884892086330936
2020-12-26,토마토,119,-81.0,-40.5
2020-12-25,토마토,162,43.0,36.134453781512605
2020-12-24,토마토,140,-22.0,-13.580246913580247
2020-12-23,토마토,141,1.0,0.7142857142857143
2020-12-22,토마토,122,-19.0,-13.47517730496454
2020-12-21,토마토,217,95.0,77.8688524590164
2020-12-19,토마토,137,-80.0,-36.86635944700461
2020-12-18,토마토,186,49.0,35.76642335766424
2020-12-17,토마토,130,-56.0,-30.107526881720432
2020-12-16,토마토,113,-17.0,-13.076923076923078
2020-12-15,토마토,145,32.0,28.31858407079646
2020-12-14,토마토,205,60.0,41.37931034482759
2020-12-12,토마토,149,-56.0,-27.31707317073171
2020-12-11,토마토,171,22.0,14.76510067114094
2020-12-10,토마토,159,-12.0,-7.017543859649122
2020-12-09,토마토,117,-42.0,-26.41509433962264
2020-12-08,토마토,155,38.0,32.47863247863248
2020-12-07,토마토,191,36.0,23.225806451612904
2020-12-05,토마토,161,-30.0,-15.706806282722512
2020-12-04,토마토,176,15.0,9.316770186335404
2020-12-03,토마토,122,-54.0,-30.681818181818183
2020-12-02,토마토,177,55.0,45.08196721311475
2020-12-01,토마토,148,-29.0,-16.38418079096045
2020-11-30,토마토,198,50.0,33.78378378378378
2020-11-28,토마토,181,-17.0,-8.585858585858585
2020-11-27,토마토,198,17.0,9.392265193370166
2020-11-26,토마토,146,-52.0,-26.262626262626267
2020-11-25,토마토,166,20.0,13.698630136986301
2020-11-24,토마토,169,3.0,1.8072289156626504
2020-11-23,토마토,198,29.0,17.159763313609467
2020-11-21,토마토,195,-3.0,-1.5151515151515151
2020-11-20,토마토,159,-36.0,-18.461538461538463
2020-11-19,토마토,150,-9.0,-5.660377358490567
2020-11-18,토마토,171,21.0,14.000000000000002
2020-11-17,토마토,148,-23.0,-13.450292397660817
2020-11-16,토마토,215,67.0,45.27027027027027
2020-11-14,토마토,168,-47.0,-21.86046511627907
2020-11-13,토마토,166,-2.0,-1.1904761904761905
2020-11-12,토마토,123,-43.0,-25.903614457831324
2020-11-11,토마토,178,55.0,44.71544715447154
2020-11-10,토마토,155,-23.0,-12.921348314606742
2020-11-09,토마토,200,45.0,29.03225806451613
2020-11-07,토마토,155,-45.0,-22.5
2020-11-06,토마토,162,7.0,4.516129032258064
2020-11-05,토마토,131,-31.0,-19.1358024691358
2020-11-04,토마토,132,1.0,0.7633587786259541
2020-11-03,토마토,180,48.0,36.36363636363637
2020-11-02,토마토,199,19.0,10.555555555555555
2020-10-31,토마토,138,-61.0,-30.65326633165829
2020-10-30,토마토,141,3.0,2.1739130434782608
2020-10-29,토마토,134,-7.0,-4.964539007092199
2020-10-28,토마토,131,-3.0,-2.2388059701492535
2020-10-27,토마토,128,-3.0,-2.2900763358778624
2020-10-26,토마토,158,30.0,23.4375
2020-10-24,토마토,132,-26.0,-16.455696202531644
2020-10-23,토마토,108,-24.0,-18.181818181818183
2020-10-22,토마토,119,11.0,10.185185185185185
2020-10-21,토마토,116,-3.0,-2.5210084033613445
2020-10-20,토마토,134,18.0,15.517241379310345
2020-10-19,토마토,129,-5.0,-3.731343283582089
2020-10-17,토마토,142,13.0,10.077519379844961
2020-10-16,토마토,111,-31.0,-21.830985915492956
2020-10-15,토마토,114,3.0,2.7027027027027026
2020-10-14,토마토,92,-22.0,-19.298245614035086
2020-10-13,토마토,124,32.0,34.78260869565217
2020-10-12,토마토,132,8.0,6.451612903225806
2020-10-10,토마토,136,4.0,3.0303030303030303
2020-10-09,토마토,122,-14.0,-10.294117647058822
2020-10-08,토마토,133,11.0,9.01639344262295
2020-10-07,토마토,128,-5.0,-3.7593984962406015
2020-10-06,토마토,151,23.0,17.96875
2020-10-05,토마토,286,135.0,89.40397350993378
2020-09-30,토마토,168,-118.0,-41.25874125874126
2020-09-29,토마토,170,2.0,1.1904761904761905
2020-09-28,토마토,211,41.0,24.11764705882353
2020-09-26,토마토,143,-68.0,-32.22748815165877
2020-09-25,토마토,135,-8.0,-5.594405594405594
2020-09-24,토마토,122,-13.0,-9.62962962962963
2020-09-23,토마토,123,1.0,0.819672131147541
2020-09-22,토마토,127,4.0,3.2520325203252036
2020-09-21,토마토,150,23.0,18.11023622047244
2020-09-19,토마토,145,-5.0,-3.3333333333333335
2020-09-18,토마토,119,-26.0,-17.93103448275862
2020-09-17,토마토,109,-10.0,-8.403361344537815
2020-09-16,토마토,113,4.0,3.669724770642202
2020-09-15,토마토,126,13.0,11.504424778761061
2020-09-14,토마토,161,35.0,27.77777777777778
2020-09-12,토마토,179,18.0,11.180124223602485
2020-09-11,토마토,156,-23.0,-12.849162011173185
2020-09-10,토마토,162,6.0,3.8461538461538463
2020-09-09,토마토,157,-5.0,-3.0864197530864197
2020-09-08,토마토,183,26.0,16.560509554140125
2020-09-07,토마토,260,77.0,42.07650273224044
2020-09-05,토마토,248,-12.0,-4.615384615384616
2020-09-04,토마토,152,-96.0,-38.70967741935484
2020-09-03,토마토,172,20.0,13.157894736842104
2020-09-02,토마토,195,23.0,13.372093023255813
2020-09-01,토마토,213,18.0,9.230769230769232
2020-08-31,토마토,258,45.0,21.12676056338028
2020-08-29,토마토,197,-61.0,-23.643410852713178
2020-08-28,토마토,152,-45.0,-22.84263959390863
2020-08-27,토마토,164,12.0,7.894736842105263
2020-08-26,토마토,193,29.0,17.682926829268293
2020-08-25,토마토,209,16.0,8.290155440414509
2020-08-24,토마토,267,58.0,27.751196172248804
2020-08-22,토마토,220,-47.0,-17.60299625468165
2020-08-21,토마토,194,-26.0,-11.818181818181818
2020-08-20,토마토,201,7.0,3.608247422680412
2020-08-19,토마토,228,27.0,13.432835820895523
2020-08-18,토마토,234,6.0,2.631578947368421
2020-08-17,토마토,251,17.0,7.264957264957266
2020-08-15,토마토,215,-36.0,-14.342629482071715
2020-08-14,토마토,169,-46.0,-21.3953488372093
2020-08-13,토마토,193,24.0,14.201183431952662
2020-08-12,토마토,176,-17.0,-8.808290155440414
2020-08-11,토마토,219,43.0,24.431818181818183
2020-08-10,토마토,263,44.0,20.091324200913242
2020-08-08,토마토,245,-18.0,-6.844106463878327
2020-08-07,토마토,173,-72.0,-29.38775510204082
2020-08-06,토마토,154,-19.0,-10.982658959537572
2020-08-05,토마토,167,13.0,8.441558441558442
2020-08-04,토마토,194,27.0,16.16766467065868
2020-08-03,토마토,295,101.0,52.0618556701031
2020-07-31,토마토,203,-92.0,-31.186440677966104
2020-07-30,토마토,173,-30.0,-14.77832512315271
2020-07-29,토마토,183,10.0,5.780346820809249
2020-07-28,토마토,190,7.0,3.825136612021858
2020-07-27,토마토,246,56.0,29.47368421052631
2020-07-25,토마토,172,-74.0,-30.081300813008134
2020-07-24,토마토,150,-22.0,-12.790697674418606
2020-07-23,토마토,137,-13.0,-8.666666666666668
2020-07-22,토마토,155,18.0,13.138686131386862
2020-07-21,토마토,146,-9.0,-5.806451612903226
2020-07-20,토마토,197,51.0,34.93150684931507
2020-07-18,토마토,172,-25.0,-12.690355329949238
2020-07-17,토마토,163,-9.0,-5.232558139534884
2020-07-16,토마토,171,8.0,4.9079754601226995
2020-07-15,토마토,169,-2.0,-1.1695906432748537
2020-07-14,토마토,181,12.0,7.100591715976331
2020-07-13,토마토,265,84.0,46.408839779005525
2020-07-11,토마토,191,-74.0,-27.92452830188679
2020-07-10,토마토,196,5.0,2.6178010471204187
2020-07-09,토마토,170,-26.0,-13.26530612244898
2020-07-08,토마토,219,49.0,28.823529411764703
2020-07-07,토마토,240,21.0,9.58904109589041
2020-07-06,토마토,311,71.0,29.583333333333332
2020-07-04,토마토,240,-71.0,-22.829581993569132
2020-07-03,토마토,247,7.0,2.9166666666666665
2020-07-02,토마토,230,-17.0,-6.882591093117409
2020-07-01,토마토,236,6.0,2.608695652173913
2020-06-30,토마토,243,7.0,2.9661016949152543
2020-06-29,토마토,352,109.0,44.8559670781893
2020-06-27,토마토,259,-93.0,-26.420454545454547
2020-06-26,토마토,270,11.0,4.247104247104247
2020-06-25,토마토,194,-76.0,-28.14814814814815
2020-06-24,토마토,242,48.0,24.742268041237114
2020-06-23,토마토,275,33.0,13.636363636363635
2020-06-22,토마토,321,46.0,16.727272727272727
2020-06-20,토마토,317,-4.0,-1.2461059190031152
2020-06-19,토마토,279,-38.0,-11.987381703470032
2020-06-18,토마토,324,45.0,16.129032258064516
2020-06-17,토마토,348,24.0,7.4074074074074066
2020-06-16,토마토,368,20.0,5.747126436781609
2020-06-15,토마토,476,108.0,29.347826086956523
2020-06-13,토마토,374,-102.0,-21.428571428571427
2020-06-12,토마토,397,23.0,6.149732620320856
2020-06-11,토마토,348,-49.0,-12.34256926952141
2020-06-10,토마토,345,-3.0,-0.8620689655172413
2020-06-09,토마토,345,0.0,0.0
2020-06-08,토마토,459,114.0,33.04347826086956
2020-06-06,토마토,345,-114.0,-24.836601307189543
2020-06-05,토마토,370,25.0,7.246376811594203
2020-06-04,토마토,306,-64.0,-17.2972972972973
2020-06-03,토마토,341,35.0,11.437908496732026
2020-06-02,토마토,300,-41.0,-12.023460410557185
2020-06-01,토마토,430,130.0,43.333333333333336
2020-05-30,토마토,277,-153.0,-35.581395348837205
2020-05-29,토마토,350,73.0,26.353790613718413
2020-05-28,토마토,233,-117.0,-33.42857142857143
2020-05-27,토마토,298,65.0,27.896995708154503
2020-05-26,토마토,351,53.0,17.78523489932886
2020-05-25,토마토,415,64.0,18.233618233618234
2020-05-23,토마토,281,-134.0,-32.28915662650602
2020-05-22,토마토,335,54.0,19.217081850533805
2020-05-21,토마토,250,-85.0,-25.37313432835821
2020-05-20,토마토,298,48.0,19.2
2020-05-19,토마토,272,-26.0,-8.724832214765101
2020-05-18,토마토,393,121.0,44.48529411764706
2020-05-17,토마토,0,-393.0,-100.0
2020-05-16,토마토,280,280.0,28000.0
2020-05-15,토마토,358,78.0,27.857142857142858
2020-05-14,토마토,285,-73.0,-20.391061452513966
2020-05-13,토마토,321,36.0,12.631578947368421
2020-05-12,토마토,334,13.0,4.049844236760125
2020-05-11,토마토,464,130.0,38.92215568862276
2020-05-09,토마토,335,-129.0,-27.801724137931032
2020-05-08,토마토,363,28.0,8.358208955223882
2020-05-07,토마토,290,-73.0,-20.110192837465565
2020-05-06,토마토,314,24.0,8.275862068965518
2020-05-05,토마토,312,-2.0,-0.6369426751592357
2020-05-04,토마토,407,95.0,30.448717948717945
2020-05-02,토마토,265,-142.0,-34.88943488943489
2020-05-01,토마토,339,74.0,27.92452830188679
2020-04-30,토마토,223,-116.0,-34.21828908554572
2020-04-29,토마토,253,30.0,13.452914798206278
2020-04-28,토마토,250,-3.0,-1.185770750988142
2020-04-27,토마토,356,106.0,42.4
2020-04-25,토마토,213,-143.0,-40.168539325842694
2020-04-24,토마토,276,63.0,29.577464788732392
2020-04-23,토마토,169,-107.0,-38.768115942028984
2020-04-22,토마토,191,22.0,13.017751479289942
2020-04-21,토마토,194,3.0,1.5706806282722512
2020-04-20,토마토,284,90.0,46.391752577319586
2020-04-18,토마토,177,-107.0,-37.67605633802817
2020-04-17,토마토,244,67.0,37.85310734463277
2020-04-16,토마토,186,-58.0,-23.770491803278688
2020-04-15,토마토,188,2.0,1.0752688172043012
2020-04-14,토마토,202,14.0,7.446808510638298
2020-04-13,토마토,313,111.0,54.95049504950495
2020-04-11,토마토,194,-119.0,-38.019169329073485
2020-04-10,토마토,266,72.0,37.11340206185567
2020-04-09,토마토,171,-95.0,-35.714285714285715
