year,month,day,intake,avg_price,gap,rate
2015,5,14,26,39073,-4853,Special
2015,5,15,166,29522,-988,HIGH
2015,5,15,24,42541,3468,Special
2015,5,16,128,25060,-4462,HIGH
2015,5,16,18,30807,-11734,Special
2015,5,18,219,29677,4617,HIGH
2015,5,18,31,44486,13679,Special
2015,5,19,203,29783,106,HIGH
2015,5,19,29,39460,-5026,Special
2015,5,20,218,31867,2084,HIGH
2015,5,20,31,44353,4893,Special
2015,5,21,204,31599,-268,HIGH
2015,5,21,29,40107,-4246,Special
2015,5,22,166,31452,-147,HIGH
2015,5,22,24,39416,-691,Special
2015,5,23,125,31320,-132,HIGH
2015,5,23,18,40486,1070,Special
2015,5,25,194,32392,1072,HIGH
2015,5,25,28,43713,3227,Special
2015,5,26,158,29032,-3360,HIGH
2015,5,26,23,35758,-7955,Special
2015,5,27,157,30955,1923,HIGH
2015,5,27,22,41968,6210,Special
2015,5,28,145,30106,-849,HIGH
2015,5,28,21,38155,-3813,Special
2015,5,29,174,27857,-2249,HIGH
2015,5,29,25,41260,3105,Special
2015,5,30,173,28721,864,HIGH
2015,5,30,25,34542,-6718,Special
2015,6,1,257,31533,2812,HIGH
2015,6,1,37,42040,7498,Special
2015,6,2,185,30757,-776,HIGH
2015,6,2,26,39074,-2966,Special
2015,6,3,171,35899,5142,HIGH
2015,6,3,24,44687,5613,Special
2015,6,4,181,31917,-3982,HIGH
2015,6,4,26,39851,-4836,Special
2015,6,5,188,32765,848,HIGH
2015,6,5,27,43334,3483,Special
2015,6,6,128,31521,-1244,HIGH
2015,6,6,18,39440,-3894,Special
2015,6,8,198,31253,-268,HIGH
2015,6,8,28,42172,2732,Special
2015,6,9,198,33486,2233,HIGH
2015,6,9,28,43964,1792,Special
2015,6,10,170,29481,-4005,HIGH
2015,6,10,24,37564,-6400,Special
2015,6,11,178,29883,402,HIGH
2015,6,11,25,38171,607,Special
2015,6,12,130,34567,4684,HIGH
2015,6,12,19,42784,4613,Special
2015,6,13,130,35317,750,HIGH
2015,6,13,18,44009,1225,Special
2015,6,15,170,34776,-541,HIGH
2015,6,15,24,42487,-1522,Special
2015,6,16,160,33306,-1470,HIGH
2015,6,16,23,39627,-2860,Special
2015,6,17,175,36760,3454,HIGH
2015,6,17,25,44427,4800,Special
2015,6,18,169,34364,-2396,HIGH
2015,6,18,24,41451,-2976,Special
2015,6,19,184,38284,3920,HIGH
2015,6,19,26,46087,4636,Special
2015,6,20,172,40904,2620,HIGH
2015,6,20,24,47340,1253,Special
2015,6,22,209,40040,-864,HIGH
2015,6,22,30,47313,-27,Special
2015,6,23,153,36980,-3060,HIGH
2015,6,23,22,46252,-1061,Special
2015,6,24,120,41192,4212,HIGH
2015,6,24,17,48875,2623,Special
2015,6,25,145,39659,-1533,HIGH
2015,6,25,21,48052,-823,Special
2015,6,26,122,36765,-2894,HIGH
2015,6,26,17,45251,-2801,Special
2015,6,27,108,36113,-652,HIGH
2015,6,27,15,45243,-8,Special
2015,6,29,241,41102,4989,HIGH
2015,6,29,34,46295,1052,Special
2015,6,30,169,37429,-3673,HIGH
2015,6,30,24,43367,-2928,Special
2015,7,1,89,39498,2069,HIGH
2015,7,1,13,46113,2746,Special
2015,7,2,161,36745,-2753,HIGH
2015,7,2,23,44194,-1919,Special
2015,7,3,195,35713,-1032,HIGH
2015,7,3,28,44416,222,Special
2015,7,4,148,34814,-899,HIGH
2015,7,4,21,44963,547,Special
2015,7,6,169,37341,2527,HIGH
2015,7,6,24,47081,2118,Special
2015,7,7,144,37614,273,HIGH
2015,7,7,21,44852,-2229,Special
2015,7,8,166,35078,-2536,HIGH
2015,7,8,24,41683,-3169,Special
2015,7,9,107,34565,-513,HIGH
2015,7,9,15,39077,-2606,Special
2015,7,10,150,33365,-1200,HIGH
2015,7,10,21,41017,1940,Special
2015,7,11,114,30811,-2554,HIGH
2015,7,11,16,35587,-5430,Special
2015,7,13,170,32840,2029,HIGH
2015,7,13,24,44679,9092,Special
2015,7,14,121,33458,618,HIGH
2015,7,14,17,41675,-3004,Special
2015,7,15,211,29531,-3927,HIGH
2015,7,15,30,35000,-6675,Special
2015,7,16,159,28924,-607,HIGH
2015,7,16,23,40373,5373,Special
2015,7,17,163,31711,2787,HIGH
2015,7,17,23,40502,129,Special
2015,7,18,130,30436,-1275,HIGH
2015,7,18,18,39171,-1331,Special
2015,7,20,156,33978,3542,HIGH
2015,7,20,22,43577,4406,Special
2015,7,21,164,31648,-2330,HIGH
2015,7,21,23,39311,-4266,Special
2015,7,22,188,31984,336,HIGH
2015,7,22,27,42422,3111,Special
2015,7,23,163,25240,-6744,HIGH
2015,7,23,23,34537,-7885,Special
2015,7,24,115,33589,8349,HIGH
2015,7,24,16,44784,10247,Special
2015,7,25,73,35238,1649,HIGH
2015,7,25,10,44478,-306,Special
2015,7,27,284,35285,47,HIGH
2015,7,27,41,43667,-811,Special
2015,7,28,162,33917,-1368,HIGH
2015,7,28,23,40761,-2906,Special
2015,7,29,187,36016,2099,HIGH
2015,7,29,27,45640,4879,Special
2015,7,30,114,35753,-263,HIGH
2015,7,30,16,45823,183,Special
2015,7,31,189,34138,-1615,HIGH
2015,7,31,27,42980,-2843,Special
2015,8,3,182,30539,-3599,HIGH
2015,8,3,26,41835,-1145,Special
2015,8,4,226,26454,-4085,HIGH
2015,8,4,32,39708,-2127,Special
2015,8,5,172,26774,320,HIGH
2015,8,5,25,35323,-4385,Special
2015,8,6,144,27147,373,HIGH
2015,8,6,21,39862,4539,Special
2015,8,7,168,24707,-2440,HIGH
2015,8,7,24,32428,-7434,Special
2015,8,8,132,28729,4022,HIGH
2015,8,8,19,39902,7474,Special
2015,8,10,162,30644,1915,HIGH
2015,8,10,23,48195,8293,Special
2015,8,11,190,28078,-2566,HIGH
2015,8,11,27,39791,-8404,Special
2015,8,12,191,28317,239,HIGH
2015,8,12,27,37525,-2266,Special
2015,8,13,143,24977,-3340,HIGH
2015,8,13,20,34864,-2661,Special
2015,8,14,122,24368,-609,HIGH
2015,8,14,18,33688,-1176,Special
2015,8,15,95,25287,919,HIGH
2015,8,15,14,34848,1160,Special
2015,8,17,239,25277,-10,HIGH
2015,8,17,34,34494,-354,Special
2015,8,18,201,25140,-137,HIGH
2015,8,18,29,34618,124,Special
2015,8,19,153,24296,-844,HIGH
2015,8,19,22,33729,-889,Special
2015,8,20,179,23140,-1156,HIGH
2015,8,20,26,32743,-986,Special
2015,8,21,148,23262,122,HIGH
2015,8,21,21,32611,-132,Special
2015,8,22,143,22782,-480,HIGH
2015,8,22,20,28616,-3995,Special
2015,8,24,165,23865,1083,HIGH
2015,8,24,24,30936,2320,Special
2015,8,25,223,25007,1142,HIGH
2015,8,25,32,31754,818,Special
2015,8,26,64,24904,-103,HIGH
2015,8,26,9,34030,2276,Special
2015,8,27,220,24961,57,HIGH
2015,8,27,31,37324,3294,Special
2015,8,28,209,24916,-45,HIGH
2015,8,28,30,38198,874,Special
2015,8,29,201,26461,1545,HIGH
2015,8,29,29,39532,1334,Special
2015,8,31,234,24910,-1551,HIGH
2015,8,31,33,36681,-2851,Special
2015,9,1,178,23439,-1471,HIGH
2015,9,1,25,35516,-1165,Special
2015,9,2,182,22838,-601,HIGH
2015,9,2,26,32854,-2662,Special
2015,9,3,259,21203,-1635,HIGH
2015,9,3,37,30352,-2502,Special
2015,9,4,246,21572,369,HIGH
2015,9,4,35,29005,-1347,Special
2015,9,5,172,20916,-656,HIGH
2015,9,5,25,28056,-949,Special
2015,9,7,174,22081,1165,HIGH
2015,9,7,25,29277,1221,Special
2015,9,8,250,21986,-95,HIGH
2015,9,8,36,30300,1023,Special
2015,9,9,284,21787,-199,HIGH
2015,9,9,41,29249,-1051,Special
2015,9,10,289,21848,61,HIGH
2015,9,10,41,30312,1063,Special
2015,9,11,232,21416,-432,HIGH
2015,9,11,33,29823,-489,Special
2015,9,12,172,22243,827,HIGH
2015,9,12,25,28497,-1326,Special
2015,9,14,276,22159,-84,HIGH
2015,9,14,39,30624,2127,Special
2015,9,15,286,21554,-605,HIGH
2015,9,15,41,32540,1916,Special
2015,9,16,273,19792,-1762,HIGH
2015,9,16,39,31144,-1396,Special
2015,9,17,237,21914,2122,HIGH
2015,9,17,34,34012,2868,Special
2015,9,18,247,19379,-2535,HIGH
2015,9,18,35,30634,-3378,Special
2015,9,19,281,18125,-1254,HIGH
2015,9,19,40,25534,-5100,Special
2015,9,21,294,19526,1401,HIGH
2015,9,21,42,30675,5141,Special
2015,9,22,199,20449,923,HIGH
2015,9,22,28,28850,-1825,Special
2015,9,23,284,18280,-2169,HIGH
2015,9,23,41,27280,-1570,Special
2015,9,24,330,17380,-900,HIGH
2015,9,24,47,24702,-2578,Special
2015,9,25,312,19546,2166,HIGH
2015,9,25,45,26161,1459,Special
2015,9,26,127,10316,-9230,HIGH
2015,9,26,18,11000,-15161,Special
2015,9,30,192,19199,8883,HIGH
2015,9,30,27,27781,16781,Special
2015,10,1,186,17760,-1439,HIGH
2015,10,1,27,29437,1656,Special
2015,10,2,105,20112,2352,HIGH
2015,10,2,15,32414,2977,Special
2015,10,3,220,20459,347,HIGH
2015,10,3,31,32195,-219,Special
2015,10,5,245,20458,-1,HIGH
2015,10,5,35,35230,3035,Special
2015,10,6,222,20673,215,HIGH
2015,10,6,32,34535,-695,Special
2015,10,7,217,21651,978,HIGH
2015,10,7,31,32461,-2074,Special
2015,10,8,192,22469,818,HIGH
2015,10,8,27,32208,-253,Special
2015,10,9,185,21630,-839,HIGH
2015,10,9,26,28369,-3839,Special
2015,10,10,111,20314,-1316,HIGH
2015,10,10,16,26639,-1730,Special
2015,10,12,204,19003,-1311,HIGH
2015,10,12,29,28632,1993,Special
2015,10,13,190,17521,-1482,HIGH
2015,10,13,27,27976,-656,Special
2015,10,14,204,20247,2726,HIGH
2015,10,14,29,28133,157,Special
2015,10,15,221,21290,1043,HIGH
2015,10,15,32,33838,5705,Special
2015,10,16,181,19878,-1412,HIGH
2015,10,16,26,27968,-5870,Special
2015,10,17,140,19381,-497,HIGH
2015,10,17,20,28436,468,Special
2015,10,19,181,19922,541,HIGH
2015,10,19,26,29976,1540,Special
2015,10,20,198,18414,-1508,HIGH
2015,10,20,28,27796,-2180,Special
2015,10,21,147,16813,-1601,HIGH
2015,10,21,21,24808,-2988,Special
2015,10,22,190,17347,534,HIGH
2015,10,22,27,26057,1249,Special
2015,10,23,137,20069,2722,HIGH
2015,10,23,20,28709,2652,Special
2015,10,24,91,18866,-1203,HIGH
2015,10,24,13,28852,143,Special
2015,10,26,148,20145,1279,HIGH
2015,10,26,21,30574,1722,Special
2015,10,27,170,19698,-447,HIGH
2015,10,27,24,29945,-629,Special
2015,10,28,98,17894,-1804,HIGH
2015,10,28,14,28063,-1882,Special
2015,10,29,159,18247,353,HIGH
2015,10,29,23,26962,-1101,Special
2015,10,30,131,17704,-543,HIGH
2015,10,30,19,26954,-8,Special
2015,10,31,128,18199,495,HIGH
2015,10,31,18,28151,1197,Special
2015,11,2,146,19107,908,HIGH
2015,11,2,21,29610,1459,Special
2015,11,3,133,19415,308,HIGH
2015,11,3,19,31073,1463,Special
2015,11,4,149,22699,3284,HIGH
2015,11,4,21,32429,1356,Special
2015,11,5,92,21107,-1592,HIGH
2015,11,5,13,30911,-1518,Special
2015,11,6,104,20024,-1083,HIGH
2015,11,6,15,33774,2863,Special
2015,11,7,65,24706,4682,HIGH
2015,11,7,9,36131,2357,Special
2015,11,9,113,19692,-5014,HIGH
2015,11,9,16,29575,-6556,Special
2015,11,10,108,20205,513,HIGH
