year,month,day,intake,avg_price,gap,rate
2016,9,13,24,25039,3048,HIGH
2016,9,13,3,29078,1814,Special
2016,9,14,0,7450,-17589,HIGH
2016,9,14,0,10333,-18745,Special
2016,9,19,56,19755,12305,HIGH
2016,9,19,8,30065,19732,Special
2016,9,20,37,21253,1498,HIGH
2016,9,20,5,33438,3373,Special
2016,9,21,37,19710,-1543,HIGH
2016,9,21,5,29221,-4217,Special
2016,9,22,32,21701,1991,HIGH
2016,9,22,5,30588,1367,Special
2016,9,23,31,24725,3024,HIGH
2016,9,23,4,35950,5362,Special
2016,9,24,45,24994,269,HIGH
2016,9,24,6,34340,-1610,Special
2016,9,26,72,23784,-1210,HIGH
2016,9,26,10,32179,-2161,Special
2016,9,27,64,20507,-3277,HIGH
2016,9,27,9,31162,-1017,Special
2016,9,28,46,19693,-814,HIGH
2016,9,28,7,27564,-3598,Special
2016,9,29,52,17251,-2442,HIGH
2016,9,29,7,24656,-2908,Special
2016,9,30,44,18183,932,HIGH
2016,9,30,6,28562,3906,Special
2016,10,1,24,20433,2250,HIGH
2016,10,1,3,27789,-773,Special
2016,10,3,39,19632,-801,HIGH
2016,10,3,6,27187,-602,Special
2016,10,4,44,20518,886,HIGH
2016,10,4,6,31666,4479,Special
2016,10,5,43,19482,-1036,HIGH
2016,10,5,6,30147,-1519,Special
2016,10,6,40,21596,2114,HIGH
2016,10,6,6,31207,1060,Special
2016,10,7,42,20628,-968,HIGH
2016,10,7,6,30539,-668,Special
2016,10,8,47,18786,-1842,HIGH
2016,10,8,7,28365,-2174,Special
2016,10,10,49,21823,3037,HIGH
2016,10,10,7,31267,2902,Special
2016,10,11,50,22478,655,HIGH
2016,10,11,7,31343,76,Special
2016,10,12,38,19789,-2689,HIGH
2016,10,12,6,27933,-3410,Special
2016,10,13,42,20400,611,HIGH
2016,10,13,6,30983,3050,Special
2016,10,14,46,19588,-812,HIGH
2016,10,14,7,28707,-2276,Special
2016,10,15,29,20220,632,HIGH
2016,10,15,4,28767,60,Special
2016,10,17,48,20362,142,HIGH
2016,10,17,7,29112,345,Special
2016,10,18,58,18871,-1491,HIGH
2016,10,18,8,27979,-1133,Special
2016,10,19,42,18052,-819,HIGH
2016,10,19,6,23946,-4033,Special
2016,10,20,41,18236,184,HIGH
2016,10,20,6,27568,3622,Special
2016,10,21,22,17348,-888,HIGH
2016,10,21,3,27608,40,Special
2016,10,22,23,19936,2588,HIGH
2016,10,22,3,29980,2372,Special
2016,10,24,41,19124,-812,HIGH
2016,10,24,6,28385,-1595,Special
2016,10,25,38,19273,149,HIGH
2016,10,25,5,29721,1336,Special
2016,10,26,39,19931,658,HIGH
2016,10,26,6,28838,-883,Special
2016,10,27,29,18275,-1656,HIGH
2016,10,27,4,27367,-1471,Special
2016,10,28,28,19241,966,HIGH
2016,10,28,4,28817,1450,Special
2016,10,29,24,20812,1571,HIGH
2016,10,29,4,29609,792,Special
2016,10,31,45,20500,-312,HIGH
2016,10,31,6,30006,397,Special
2016,11,1,25,19934,-566,HIGH
2016,11,1,4,29546,-460,Special
2016,11,2,38,19852,-82,HIGH
2016,11,2,5,30149,603,Special
2016,11,3,33,17893,-1959,HIGH
2016,11,3,5,28504,-1645,Special
2016,11,4,30,18526,633,HIGH
2016,11,4,4,29019,515,Special
2016,11,5,26,20620,2094,HIGH
2016,11,5,4,32485,3466,Special
2016,11,7,25,22810,2190,HIGH
2016,11,7,4,34077,1592,Special
2016,11,8,30,21582,-1228,HIGH
2016,11,8,4,28893,-5184,Special
2016,11,9,51,19591,-1991,HIGH
2016,11,9,7,31119,2226,Special
2016,11,10,55,17765,-1826,HIGH
2016,11,10,8,27167,-3952,Special
2016,11,11,41,19124,1359,HIGH
2016,11,11,6,33896,6729,Special
2016,11,12,24,20583,1459,HIGH
2016,11,12,4,35111,1215,Special
2016,11,14,37,19721,-862,HIGH
2016,11,14,5,34692,-419,Special
2016,11,15,44,18223,-1498,HIGH
2016,11,15,6,31048,-3644,Special
2016,11,16,33,16089,-2134,HIGH
2016,11,16,5,25518,-5530,Special
2016,11,17,26,16453,364,HIGH
2016,11,17,4,27392,1874,Special
2016,11,18,33,19439,2986,HIGH
2016,11,18,5,36640,9248,Special
2016,11,19,21,22919,3480,HIGH
2016,11,19,3,34812,-1828,Special
2016,11,21,24,20395,-2524,HIGH
2016,11,21,4,38774,3962,Special
2016,11,22,28,20258,-137,HIGH
2016,11,22,4,33698,-5076,Special
2016,11,23,36,23874,3616,HIGH
2016,11,23,5,39327,5629,Special
2016,11,24,30,19929,-3945,HIGH
2016,11,24,4,32882,-6445,Special
2016,11,25,34,22272,2343,HIGH
2016,11,25,5,37302,4420,Special
2016,11,26,21,23477,1205,HIGH
2016,11,26,3,35885,-1417,Special
2016,11,28,28,22348,-1129,HIGH
2016,11,28,4,35756,-129,Special
2016,11,29,34,21375,-973,HIGH
2016,11,29,5,34317,-1439,Special
2016,11,30,42,19310,-2065,HIGH
2016,11,30,6,31944,-2373,Special
2016,12,1,43,22101,2791,HIGH
2016,12,1,6,36271,4327,Special
2016,12,2,35,20232,-1869,HIGH
2016,12,2,5,35169,-1102,Special
2016,12,3,28,25968,5736,HIGH
2016,12,3,4,38220,3051,Special
2016,12,5,47,22299,-3669,HIGH
2016,12,5,7,33807,-4413,Special
2016,12,6,34,20618,-1681,HIGH
2016,12,6,5,35555,1748,Special
2016,12,7,62,22625,2007,HIGH
2016,12,7,9,37072,1517,Special
2016,12,8,36,17748,-4877,HIGH
2016,12,8,5,32159,-4913,Special
2016,12,9,40,20598,2850,HIGH
2016,12,9,6,35267,3108,Special
2016,12,10,14,19153,-1445,HIGH
2016,12,10,2,35567,300,Special
2016,12,12,44,23495,4342,HIGH
2016,12,12,6,35182,-385,Special
2016,12,13,35,23509,14,HIGH
2016,12,13,5,39198,4016,Special
2016,12,14,52,22071,-1438,HIGH
2016,12,14,8,32473,-6725,Special
2016,12,15,32,19813,-2258,HIGH
2016,12,15,5,33703,1230,Special
2016,12,16,41,20287,474,HIGH
2016,12,16,6,29148,-4555,Special
2016,12,17,34,18090,-2197,HIGH
2016,12,17,5,32171,3023,Special
2016,12,19,56,20614,2524,HIGH
2016,12,19,8,33126,955,Special
2016,12,20,47,18942,-1672,HIGH
2016,12,20,7,31143,-1983,Special
2016,12,21,54,20318,1376,HIGH
2016,12,21,8,32916,1773,Special
2016,12,22,40,20982,664,HIGH
2016,12,22,6,33744,828,Special
2016,12,23,51,19375,-1607,HIGH
2016,12,23,7,29605,-4139,Special
2016,12,24,23,22350,2975,HIGH
2016,12,24,3,34071,4466,Special
2016,12,26,53,19626,-2724,HIGH
2016,12,26,8,32718,-1353,Special
2016,12,27,40,18131,-1495,HIGH
2016,12,27,6,29999,-2719,Special
2016,12,28,46,19032,901,HIGH
2016,12,28,6,26393,-3606,Special
2016,12,29,28,20583,1551,HIGH
2016,12,29,4,35451,9058,Special
2016,12,30,23,19809,-774,HIGH
2016,12,30,3,25244,-10207,Special
2016,12,31,15,20405,596,HIGH
2016,12,31,2,41925,16681,Special
2017,1,3,55,21970,1565,HIGH
2017,1,3,8,34514,-7411,Special
2017,1,4,59,19333,-2637,HIGH
2017,1,4,8,30690,-3824,Special
2017,1,5,56,21605,2272,HIGH
2017,1,5,8,36708,6018,Special
2017,1,6,72,21947,342,HIGH
2017,1,6,10,38270,1562,Special
2017,1,7,33,21979,32,HIGH
2017,1,7,5,39157,887,Special
2017,1,9,58,21290,-689,HIGH
2017,1,9,8,30578,-8579,Special
2017,1,10,73,20240,-1050,HIGH
2017,1,10,10,33354,2776,Special
2017,1,11,84,18427,-1813,HIGH
2017,1,11,12,28682,-4672,Special
2017,1,12,46,21747,3320,HIGH
2017,1,12,7,33807,5125,Special
2017,1,13,65,18656,-3091,HIGH
2017,1,13,9,27569,-6238,Special
2017,1,14,39,22097,3441,HIGH
2017,1,14,6,33106,5537,Special
2017,1,16,52,21276,-821,HIGH
2017,1,16,7,33770,664,Special
2017,1,17,37,19535,-1741,HIGH
2017,1,17,5,32197,-1573,Special
2017,1,18,63,19760,225,HIGH
2017,1,18,9,27663,-4534,Special
2017,1,19,63,19987,227,HIGH
2017,1,19,9,31137,3474,Special
2017,1,20,57,20593,606,HIGH
2017,1,20,8,35263,4126,Special
2017,1,21,25,22118,1525,HIGH
2017,1,21,4,34903,-360,Special
2017,1,23,60,20572,-1546,HIGH
2017,1,23,9,31016,-3887,Special
2017,1,24,48,20963,391,HIGH
2017,1,24,7,32688,1672,Special
2017,1,25,45,22212,1249,HIGH
2017,1,25,6,31811,-877,Special
2017,1,26,32,22016,-196,HIGH
2017,1,26,5,34980,3169,Special
2017,1,27,9,22579,563,HIGH
2017,1,27,1,24000,-10980,Special
2017,2,1,56,22803,224,HIGH
2017,2,1,8,32416,8416,Special
2017,2,2,50,23302,499,HIGH
2017,2,2,7,36125,3709,Special
2017,2,3,47,25273,1971,HIGH
2017,2,3,7,35564,-561,Special
2017,2,4,28,25643,370,HIGH
2017,2,4,4,35110,-454,Special
2017,2,6,64,22493,-3150,HIGH
2017,2,6,9,32679,-2431,Special
2017,2,7,49,21900,-593,HIGH
2017,2,7,7,33340,661,Special
2017,2,8,71,23683,1783,HIGH
2017,2,8,10,34512,1172,Special
2017,2,9,67,21298,-2385,HIGH
2017,2,9,10,32964,-1548,Special
2017,2,10,62,21078,-220,HIGH
2017,2,10,9,30862,-2102,Special
2017,2,11,26,23161,2083,HIGH
2017,2,11,4,35271,4409,Special
2017,2,13,59,21232,-1929,HIGH
2017,2,13,8,30231,-5040,Special
2017,2,14,66,21045,-187,HIGH
2017,2,14,9,30738,507,Special
2017,2,15,68,21502,457,HIGH
2017,2,15,10,32965,2227,Special
2017,2,16,63,19775,-1727,HIGH
2017,2,16,9,29664,-3301,Special
2017,2,17,51,20897,1122,HIGH
2017,2,17,7,32534,2870,Special
2017,2,18,13,23854,2957,HIGH
2017,2,18,2,33658,1124,Special
2017,2,20,51,20443,-3411,HIGH
2017,2,20,7,30668,-2990,Special
2017,2,21,48,20990,547,HIGH
2017,2,21,7,30478,-190,Special
2017,2,22,51,19702,-1288,HIGH
2017,2,22,7,29374,-1104,Special
2017,2,23,45,21163,1461,HIGH
2017,2,23,6,30282,908,Special
2017,2,24,49,22118,955,HIGH
2017,2,24,7,31518,1236,Special
2017,2,25,22,22185,67,HIGH
2017,2,25,3,34208,2690,Special
2017,2,27,56,20809,-1376,HIGH
2017,2,27,8,30288,-3920,Special
2017,2,28,46,20967,158,HIGH
2017,2,28,7,32276,1988,Special
2017,3,1,46,21987,1020,HIGH
2017,3,1,7,32283,7,Special
2017,3,2,39,22737,750,HIGH
2017,3,2,6,33707,1424,Special
2017,3,3,47,22659,-78,HIGH
2017,3,3,7,32959,-748,Special
2017,3,4,20,23523,864,HIGH
2017,3,4,3,33672,713,Special
2017,3,6,62,23327,-196,HIGH
2017,3,6,9,33083,-589,Special
2017,3,7,51,21400,-1927,HIGH
2017,3,7,7,29550,-3533,Special
2017,3,8,66,22745,1345,HIGH
2017,3,8,9,32691,3141,Special
2017,3,9,49,21676,-1069,HIGH
2017,3,9,7,30851,-1840,Special
2017,3,10,59,22061,385,HIGH
2017,3,10,8,31457,606,Special
2017,3,11,24,22639,578,HIGH
2017,3,11,4,32519,1062,Special
2017,3,13,54,22596,-43,HIGH
2017,3,13,8,30664,-1855,Special
2017,3,14,45,20720,-1876,HIGH
2017,3,14,6,29021,-1643,Special
