DATE,품목명,단위,등급명,평균가격,전일대비_가격차이,전일대비_가격변화율(%),공휴일여부,일요일여부,총반입량,전일대비_반입량차이,전일대비_반입량변화율(%),humidity,insolation,precipitation,temperature,wind
2020-05-31,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,63.0,5.0,1.0,21.2,2.3
2020-06-01,무,20키로상자,상,11113.0,11113.0,1111300.0,0.0,0.0,505.0,171.0,51.19760479041916,64.3,11.5,0.4,19.7,3.4
2020-06-02,무,20키로상자,상,12118.0,1005.0,9.04346261135607,0.0,0.0,440.0,-65.0,-12.871287128712872,71.0,0.2,2.0,17.9,2.2
2020-06-03,무,20키로상자,상,10291.0,-1827.0,-15.076745337514442,0.0,0.0,655.0,215.0,48.86363636363637,73.3,9.5,,22.0,2.4
2020-06-04,무,20키로상자,상,10395.0,104.0,1.0105917792245651,0.0,0.0,511.0,-144.0,-21.984732824427482,81.1,4.7,0.2,21.9,2.7
2020-06-05,무,20키로상자,상,10763.0,368.0,3.54016354016354,0.0,0.0,459.0,-52.0,-10.176125244618394,69.4,8.8,,23.0,1.8
2020-06-06,무,20키로상자,상,11294.0,531.0,4.933568707609402,0.0,0.0,273.0,-186.0,-40.52287581699346,63.6,8.6,,24.6,2.0
2020-06-07,,,,,,,,,,,,69.4,9.2,,22.7,2.3
2020-06-08,무,20키로상자,상,10392.0,-902.0,-7.986541526474234,0.0,0.0,510.0,237.0,86.81318681318682,63.6,11.3,,25.0,2.1
2020-06-09,무,20키로상자,상,12257.0,1865.0,17.946497305619708,0.0,0.0,396.0,-114.0,-22.35294117647059,51.6,12.9,,26.7,2.3
2020-06-10,무,20키로상자,상,10888.0,-1369.0,-11.169127845312882,0.0,0.0,527.0,131.0,33.08080808080808,63.8,5.2,6.2,25.8,2.0
2020-06-11,무,20키로상자,상,11978.0,1090.0,10.011021307861865,0.0,0.0,448.0,-79.0,-14.990512333965844,68.3,8.0,0.0,26.1,2.2
2020-06-12,무,20키로상자,상,11954.0,-24.0,-0.20036734012355986,0.0,0.0,382.0,-66.0,-14.732142857142858,68.6,0.5,,24.7,1.7
2020-06-13,무,20키로상자,상,11891.0,-63.0,-0.5270202442697005,0.0,0.0,383.0,1.0,0.2617801047120419,52.8,9.7,0.0,26.9,1.9
2020-06-14,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,70.6,8.1,1.1,24.0,2.9
2020-06-15,무,20키로상자,상,11916.0,11916.0,1191600.0,0.0,0.0,581.0,198.0,51.697127937336816,62.3,10.1,,23.0,2.8
2020-06-16,무,20키로상자,상,12090.0,174.0,1.460221550855992,0.0,0.0,477.0,-104.0,-17.900172117039588,63.0,7.5,,24.4,2.2
2020-06-17,무,20키로상자,상,10911.0,-1179.0,-9.751861042183622,0.0,0.0,523.0,46.0,9.643605870020965,58.6,5.9,,24.3,2.0
2020-06-18,무,20키로상자,상,10138.0,-773.0,-7.0845935294656766,0.0,0.0,475.0,-48.0,-9.177820267686425,61.4,0.1,,23.4,1.6
2020-06-19,무,20키로상자,상,10960.0,822.0,8.108108108108109,0.0,0.0,350.0,-125.0,-26.31578947368421,61.4,6.0,0.1,24.7,2.1
2020-06-20,무,20키로상자,상,9638.0,-1322.0,-12.062043795620438,0.0,0.0,374.0,24.0,6.857142857142858,62.6,11.7,,24.9,2.1
2020-06-21,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,59.5,13.5,,26.1,2.0
2020-06-22,무,20키로상자,상,10530.0,10530.0,1053000.0,0.0,0.0,541.0,167.0,44.6524064171123,50.5,13.3,,28.6,2.0
2020-06-23,무,20키로상자,상,12801.0,2271.0,21.566951566951566,0.0,0.0,414.0,-127.0,-23.475046210720887,53.5,5.1,0.0,27.3,1.9
2020-06-24,무,20키로상자,상,13637.0,836.0,6.530739785954222,0.0,0.0,421.0,7.0,1.6908212560386473,83.5,0.0,37.6,22.3,2.7
2020-06-25,무,20키로상자,상,15335.0,1698.0,12.45141893378309,0.0,0.0,417.0,-4.0,-0.9501187648456058,91.0,0.1,13.3,21.6,2.2
2020-06-26,무,20키로상자,상,13341.0,-1994.0,-13.002934463645255,0.0,0.0,454.0,37.0,8.872901678657074,82.1,3.1,2.1,21.8,3.2
2020-06-27,무,20키로상자,상,10629.0,-2712.0,-20.328311221047898,0.0,0.0,494.0,40.0,8.81057268722467,70.4,7.4,0.0,24.1,2.0
2020-06-28,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,70.5,12.4,,25.2,2.4
2020-06-29,무,20키로상자,상,11611.0,11611.0,1161100.0,0.0,0.0,529.0,35.0,7.08502024291498,77.0,1.7,11.9,23.8,2.4
2020-06-30,무,20키로상자,상,13962.0,2351.0,20.24804065110671,0.0,0.0,336.0,-193.0,-36.48393194706994,83.0,0.0,64.7,20.1,4.0
2020-07-01,무,20키로상자,상,13648.0,-314.0,-2.248961466838562,0.0,0.0,402.0,66.0,19.642857142857142,79.3,0.2,0.0,21.1,1.9
2020-07-02,무,20키로상자,상,11769.0,-1879.0,-13.767584994138335,0.0,0.0,479.0,77.0,19.154228855721392,74.5,5.4,,24.2,1.9
2020-07-03,무,20키로상자,상,12092.0,323.0,2.7444982581357804,0.0,0.0,446.0,-33.0,-6.8893528183716075,63.5,9.6,0.1,25.5,2.6
2020-07-04,무,20키로상자,상,12896.0,804.0,6.649024148197155,0.0,0.0,427.0,-19.0,-4.260089686098654,63.9,9.5,1.6,24.2,2.1
2020-07-05,,,,,,,,,,,,68.6,6.4,,23.8,1.9
2020-07-06,무,20키로상자,상,10273.0,-2623.0,-20.339640198511166,0.0,0.0,801.0,374.0,87.58782201405153,66.6,5.0,,25.6,2.1
2020-07-07,무,20키로상자,상,10765.0,492.0,4.789253382653557,0.0,0.0,510.0,-291.0,-36.329588014981276,75.5,4.0,0.0,24.1,2.5
2020-07-08,무,20키로상자,상,9385.0,-1380.0,-12.819321876451465,0.0,0.0,552.0,42.0,8.235294117647058,71.9,10.0,,25.5,2.0
2020-07-09,무,20키로상자,상,12741.0,3356.0,35.75919019712307,0.0,0.0,366.0,-186.0,-33.69565217391305,64.6,7.7,,27.5,1.7
2020-07-10,무,20키로상자,상,10056.0,-2685.0,-21.07369908170473,0.0,0.0,564.0,198.0,54.09836065573771,75.0,3.1,2.2,24.5,2.8
2020-07-11,무,20키로상자,상,11680.0,1624.0,16.14956245027844,0.0,0.0,386.0,-178.0,-31.560283687943265,62.6,6.6,,25.8,2.6
2020-07-12,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,71.9,0.0,2.9,23.5,2.4
2020-07-13,무,20키로상자,상,13621.0,13621.0,1362100.0,0.0,0.0,573.0,187.0,48.44559585492228,94.8,0.0,47.6,18.7,4.0
2020-07-14,무,20키로상자,상,11845.0,-1776.0,-13.03869025769033,0.0,0.0,491.0,-82.0,-14.31064572425829,79.4,0.1,11.5,20.3,2.8
2020-07-15,무,20키로상자,상,12972.0,1127.0,9.514563106796116,0.0,0.0,380.0,-111.0,-22.606924643584524,63.1,9.3,,23.4,2.0
2020-07-16,무,20키로상자,상,13135.0,163.0,1.2565525747764417,0.0,0.0,501.0,121.0,31.842105263157894,70.9,10.2,,25.0,1.8
2020-07-17,무,20키로상자,상,11092.0,-2043.0,-15.553863722877809,0.0,0.0,587.0,86.0,17.16566866267465,72.0,7.5,0.0,26.0,1.9
2020-07-18,무,20키로상자,상,9302.0,-1790.0,-16.137756941940136,0.0,0.0,565.0,-22.0,-3.747870528109029,71.6,4.3,,26.1,1.6
2020-07-19,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,81.6,0.0,29.1,24.0,2.7
2020-07-20,무,20키로상자,상,10319.0,10319.0,1031900.0,0.0,0.0,562.0,-3.0,-0.5309734513274336,86.3,0.0,3.6,23.8,3.7
2020-07-21,무,20키로상자,상,12748.0,2429.0,23.53910262622347,0.0,0.0,297.0,-265.0,-47.15302491103203,77.0,4.0,0.0,25.0,1.6
2020-07-22,무,20키로상자,상,9233.0,-3515.0,-27.572952620018825,0.0,0.0,671.0,374.0,125.92592592592592,89.3,0.0,11.5,23.7,1.6
2020-07-23,무,20키로상자,상,10599.0,1366.0,14.794757933499406,0.0,0.0,474.0,-197.0,-29.359165424739196,95.5,0.0,103.1,21.1,3.6
2020-07-24,무,20키로상자,상,11253.0,654.0,6.170393433342769,0.0,0.0,454.0,-20.0,-4.219409282700422,74.3,1.0,2.9,22.5,4.6
2020-07-25,무,20키로상자,상,10095.0,-1158.0,-10.290589176219674,0.0,0.0,275.0,-179.0,-39.4273127753304,69.3,1.9,0.0,24.3,3.1
2020-07-26,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,69.3,5.6,0.0,25.4,2.0
2020-07-27,무,20키로상자,상,9882.0,9882.0,988200.0,0.0,0.0,727.0,452.0,164.36363636363635,86.4,0.0,2.2,24.3,2.2
2020-07-28,무,20키로상자,상,12450.0,2568.0,25.986642380085,0.0,0.0,458.0,-269.0,-37.00137551581843,84.8,0.0,0.4,24.4,2.0
