DATE,품목명,단위,등급명,평균가격,전일대비_가격차이,전일대비_가격변화율(%),공휴일여부,일요일여부,총반입량,전일대비_반입량차이,전일대비_반입량변화율(%),humidity,insolation,precipitation,temperature,wind
2024-07-13,양파,1키로,상,1198.0,131.0,12.277413308341144,0.0,0.0,279.0,-221.0,-44.2,70.0,9.9,0.0,28.1,1.9
2024-07-14,양파,1키로,상,0.0,0.0,0.0,0.0,1.0,,,,65.9,7.6,0.4,28.4,2.4
2024-07-15,양파,1키로,상,1218.0,1218.0,121800.0,0.0,0.0,622.0,343.0,122.93906810035841,64.6,6.3,0.0,28.4,2.4
2024-07-16,양파,1키로,상,1219.0,1.0,0.08210180623973727,0.0,0.0,479.0,-143.0,-22.990353697749196,78.4,4.2,17.0,27.0,2.3
2024-07-17,양파,1키로,상,1195.0,-24.0,-1.9688269073010665,0.0,0.0,533.0,54.0,11.273486430062631,91.6,0.1,98.8,25.4,2.5
2024-07-18,양파,1키로,상,1170.0,-25.0,-2.092050209205021,0.0,0.0,506.0,-27.0,-5.065666041275797,95.3,0.0,128.8,24.3,2.2
2024-07-19,양파,1키로,상,1104.0,-66.0,-5.641025641025641,0.0,0.0,506.0,0.0,0.0,80.1,6.4,0.1,27.0,2.2
2024-07-20,양파,1키로,상,1128.0,24.0,2.1739130434782608,0.0,0.0,431.0,-75.0,-14.82213438735178,80.4,1.9,14.9,27.2,2.7
2024-07-21,양파,1키로,상,0.0,0.0,0.0,0.0,1.0,,,,83.6,1.5,8.5,26.5,3.6
2024-07-22,양파,1키로,상,1193.0,1193.0,119300.0,0.0,0.0,497.0,66.0,15.31322505800464,89.0,0.0,79.9,26.6,3.1
2024-07-23,양파,1키로,상,1193.0,0.0,0.0,0.0,0.0,622.0,125.0,25.15090543259557,87.9,0.0,2.0,26.4,3.2
2024-07-24,양파,1키로,상,1167.0,-26.0,-2.179379715004191,0.0,0.0,614.0,-8.0,-1.2861736334405145,85.0,3.0,14.7,28.1,2.6
2024-07-25,양파,1키로,상,1144.0,-23.0,-1.970865467009426,0.0,0.0,616.0,2.0,0.32573289902280134,79.8,2.4,25.3,28.8,1.8
2024-07-26,양파,1키로,상,1106.0,-38.0,-3.3216783216783217,0.0,0.0,557.0,-59.0,-9.577922077922079,81.9,6.7,5.5,28.7,2.3
2024-07-27,양파,1키로,상,1085.0,-21.0,-1.89873417721519,0.0,0.0,413.0,-144.0,-25.852782764811487,83.6,1.7,33.5,28.9,1.7
2024-07-28,양파,1키로,상,0.0,0.0,0.0,0.0,1.0,,,,76.0,5.1,0.0,29.2,3.2
2024-07-29,양파,1키로,상,1121.0,1121.0,112100.0,0.0,0.0,680.0,267.0,64.64891041162227,84.0,0.0,0.0,27.4,3.8
2024-07-30,양파,1키로,상,1121.0,0.0,0.0,0.0,0.0,586.0,-94.0,-13.823529411764707,78.8,3.6,,28.6,2.8
2024-07-31,양파,1키로,상,1148.0,27.0,2.408563782337199,0.0,0.0,474.0,-112.0,-19.112627986348123,74.5,4.7,,29.4,2.6
