DATE,품목명,총반입량,전일,전년,서울청과,농협,중앙청과,동화청과,한국청과,대아청과
2023-09-18,토마토,190,0,0,62,19,92,11,6,0
2023-09-16,토마토,146,166,211,59,19,51,11,6,0
2023-09-15,토마토,166,122,198,52,13,85,12,4,0
2023-09-14,토마토,122,180,233,45,16,48,9,4,0
2023-09-13,토마토,180,139,250,50,14,103,9,4,0
2023-09-12,토마토,139,199,0,37,11,84,5,2,0
2023-09-11,토마토,199,0,0,69,14,99,13,4,0
2023-09-09,토마토,136,131,183,43,13,66,10,5,0
2023-09-08,토마토,131,103,188,38,21,57,11,4,0
2023-09-07,토마토,103,123,153,31,8,55,7,2,0
2023-09-06,토마토,122,116,162,35,13,62,9,4,0
2023-09-05,토마토,116,173,233,45,11,51,6,3,0
2023-09-04,토마토,173,0,0,50,19,84,15,5,0
2023-09-02,토마토,162,144,129,60,15,75,10,3,0
2023-09-01,토마토,143,125,140,38,10,83,9,4,0
2023-08-31,토마토,125,133,146,39,9,67,8,2,0
2023-08-30,토마토,133,103,175,43,20,59,7,4,0
2023-08-29,토마토,103,253,241,34,19,39,8,3,0
2023-08-28,토마토,253,0,0,63,24,148,12,6,0
2023-08-26,토마토,145,132,164,39,18,73,10,5,0
2023-08-25,토마토,132,119,131,39,15,65,10,3,0
2023-08-24,토마토,119,123,169,50,9,48,7,5,0
2023-08-23,토마토,123,123,166,42,17,54,7,3,0
2023-08-22,토마토,123,181,217,38,12,62,8,3,0
2023-08-21,토마토,181,0,0,55,17,96,9,4,0
2023-08-19,토마토,108,124,166,38,10,53,4,4,0
2023-08-18,토마토,124,138,208,41,20,51,9,3,0
2023-08-17,토마토,137,160,208,57,12,57,9,3,0
2023-08-16,토마토,160,205,197,58,18,70,11,3,0
2023-08-15,토마토,204,203,283,60,24,102,15,4,0
2023-08-14,토마토,203,0,0,73,29,77,15,9,0
2023-08-12,토마토,204,167,187,63,18,102,17,3,0
2023-08-11,토마토,167,163,174,55,21,73,14,4,0
2023-08-10,토마토,163,185,150,65,13,67,14,4,0
2023-08-09,토마토,186,173,167,49,20,98,14,4,0
2023-08-08,토마토,173,271,261,65,17,75,12,4,0
2023-08-07,토마토,271,0,0,80,46,124,18,3,0
2023-08-04,토마토,180,156,183,51,25,84,18,3,0
2023-08-03,토마토,156,151,197,50,14,82,8,2,0
2023-08-02,토마토,149,134,165,54,24,58,10,5,0
2023-08-01,토마토,134,189,208,41,15,66,9,3,0
2023-07-31,토마토,189,0,0,50,28,94,12,5,0
2023-07-29,토마토,133,163,140,53,17,50,9,3,0
2023-07-28,토마토,163,142,123,52,24,70,14,3,0
2023-07-27,토마토,144,174,182,39,18,76,6,3,0
2023-07-26,토마토,174,123,164,43,21,88,15,7,0
2023-07-25,토마토,123,161,240,44,9,58,9,3,0
2023-07-24,토마토,162,0,0,43,22,75,12,9,0
2023-07-22,토마토,122,171,150,42,17,53,5,5,0
2023-07-21,토마토,172,133,165,38,31,78,17,7,0
2023-07-20,토마토,133,151,160,52,18,47,10,6,0
2023-07-19,토마토,151,186,158,52,23,50,18,8,0
2023-07-18,토마토,185,193,210,57,19,91,12,7,0
2023-07-17,토마토,193,0,0,63,32,77,11,10,0
2023-07-15,토마토,155,133,181,63,14,70,5,4,0
2023-07-14,토마토,132,134,195,37,18,62,11,5,0
2023-07-13,토마토,134,128,238,44,9,68,9,4,0
2023-07-12,토마토,128,124,194,42,13,60,9,4,0
2023-07-11,토마토,123,179,304,45,8,59,8,4,0
2023-07-10,토마토,178,0,0,66,15,76,17,5,0
2023-07-08,토마토,153,162,227,53,11,74,10,5,0
2023-07-07,토마토,162,133,216,48,16,76,18,4,0
2023-07-06,토마토,133,120,235,39,15,64,10,5,0
2023-07-05,토마토,120,119,227,49,9,48,9,5,0
2023-07-04,토마토,118,182,273,44,12,53,5,5,0
2023-07-03,토마토,182,0,0,71,20,70,11,10,0
2023-07-01,토마토,130,159,279,50,12,58,5,5,0
2023-06-30,토마토,159,126,245,49,22,65,13,10,0
2023-06-29,토마토,126,154,340,39,18,56,7,6,0
2023-06-28,토마토,153,151,329,53,22,45,23,11,0
2023-06-27,토마토,152,243,425,47,25,60,12,7,0
2023-06-26,토마토,243,0,0,84,32,92,24,11,0
2023-06-24,토마토,160,177,286,56,13,71,17,3,0
2023-06-23,토마토,177,124,277,50,31,73,17,6,0
2023-06-22,토마토,124,125,328,37,25,42,11,9,0
2023-06-21,토마토,125,150,319,54,17,42,8,4,0
2023-06-20,토마토,150,232,405,43,21,71,10,5,0
2023-06-19,토마토,232,0,0,80,36,87,22,7,0
2023-06-17,토마토,141,207,276,47,14,66,10,5,0
2023-06-16,토마토,208,132,277,65,25,86,26,5,0
2023-06-15,토마토,133,121,260,38,19,56,12,7,0
2023-06-14,토마토,122,149,288,36,13,58,11,3,0
2023-06-13,토마토,149,194,423,42,22,67,15,3,0
2023-06-12,토마토,195,0,0,66,31,79,14,4,0
2023-06-10,토마토,127,167,324,40,13,62,8,5,0
2023-06-09,토마토,167,166,289,47,22,72,18,8,0
2023-06-08,토마토,165,140,300,62,24,61,13,6,0
2023-06-07,토마토,139,172,272,20,19,75,18,8,0
2023-06-06,토마토,173,247,369,55,32,61,17,7,0
2023-06-05,토마토,247,0,0,72,37,105,24,9,0
2023-06-03,토마토,131,145,317,46,18,52,13,3,0
2023-06-02,토마토,145,102,272,43,27,58,13,4,0
2023-06-01,토마토,103,268,332,33,23,31,10,5,0
2023-05-31,토마토,268,238,307,74,42,109,30,13,0
2023-05-30,토마토,238,359,391,61,49,95,22,11,0
2023-05-29,토마토,361,0,0,108,59,144,29,19,0
2023-05-27,토마토,288,392,329,77,47,121,22,22,0
2023-05-26,토마토,392,280,241,102,75,145,44,26,0
2023-05-25,토마토,280,353,309,72,57,107,25,19,0
2023-05-24,토마토,355,305,318,106,54,137,41,15,0
2023-05-23,토마토,305,407,383,66,63,125,28,23,0
2023-05-22,토마토,406,0,0,110,76,169,31,21,0
2023-05-20,토마토,262,316,373,69,38,114,26,15,0
2023-05-19,토마토,315,232,297,72,54,147,21,22,0
2023-05-18,토마토,232,300,331,78,36,85,20,13,0
2023-05-17,토마토,300,248,317,96,43,120,26,15,0
2023-05-16,토마토,248,350,430,66,51,98,22,11,0
2023-05-15,토마토,349,0,0,111,61,140,26,12,0
2023-05-13,토마토,245,314,284,68,40,101,24,12,0
2023-05-12,토마토,313,210,229,81,54,131,31,17,0
2023-05-11,토마토,210,257,235,54,39,85,19,13,0
2023-05-10,토마토,256,219,244,62,45,110,24,16,0
2023-05-09,토마토,220,304,317,52,50,84,24,9,0
2023-05-08,토마토,304,0,0,87,48,128,26,15,0
2023-05-06,토마토,169,322,283,55,31,68,9,6,0
2023-05-05,토마토,322,236,253,88,48,137,29,20,0
2023-05-04,토마토,236,231,274,73,41,95,16,11,0
2023-05-03,토마토,231,201,267,86,0,102,26,17,0
2023-05-02,토마토,201,376,350,81,0,88,22,10,0
2023-05-01,토마토,376,0,0,101,61,161,35,18,0
2023-04-29,토마토,194,308,274,62,28,76,21,8,0
2023-04-28,토마토,309,212,258,90,45,127,31,15,0
2023-04-27,토마토,212,241,223,58,35,94,15,10,0
2023-04-26,토마토,242,234,282,63,32,103,28,15,0
2023-04-25,토마토,234,402,320,64,46,94,19,11,0
2023-04-24,토마토,402,0,0,114,61,177,33,17,0
2023-04-22,토마토,211,293,304,72,28,86,17,8,0
2023-04-21,토마토,293,182,245,97,44,115,23,14,0
2023-04-20,토마토,182,196,266,52,30,76,16,8,0
2023-04-19,토마토,196,195,282,62,27,72,21,14,0
2023-04-18,토마토,195,328,359,60,35,75,18,7,0
2023-04-17,토마토,329,0,0,100,45,142,28,13,0
2023-04-15,토마토,194,285,288,69,28,79,12,6,0
2023-04-14,토마토,285,224,241,90,44,109,28,14,0
2023-04-13,토마토,223,253,274,84,39,79,14,8,0
2023-04-12,토마토,253,219,295,86,37,87,26,17,0
2023-04-11,토마토,218,314,373,66,34,92,20,7,0
2023-04-10,토마토,314,0,0,92,56,130,23,13,0
2023-04-08,토마토,238,286,303,66,31,116,15,10,0
2023-04-07,토마토,287,178,217,101,46,104,25,10,0
2023-04-06,토마토,178,247,253,62,27,70,10,9,0
2023-04-05,토마토,246,202,225,94,32,84,23,14,0
2023-04-04,토마토,202,312,331,55,40,80,16,11,0
2023-04-03,토마토,312,0,0,91,43,138,27,13,0
2023-04-01,토마토,208,259,277,67,27,91,14,9,0
2023-03-31,토마토,258,166,173,91,45,91,22,10,0
2023-03-30,토마토,167,168,207,53,29,69,9,6,0
2023-03-29,토마토,168,158,199,63,22,63,12,8,0
2023-03-28,토마토,158,267,299,58,28,54,13,5,0
2023-03-27,토마토,267,0,0,65,49,119,23,11,0
2023-03-25,토마토,172,224,227,52,25,72,14,8,0
2023-03-24,토마토,224,149,164,62,33,103,20,6,0
2023-03-23,토마토,149,199,172,33,27,68,10,11,0
2023-03-22,토마토,199,187,160,66,25,74,24,10,0
2023-03-21,토마토,186,275,262,58,25,85,11,8,0
2023-03-20,토마토,275,0,0,77,47,114,24,13,0
2023-03-18,토마토,177,227,246,49,18,86,16,7,0
2023-03-17,토마토,226,148,175,67,37,92,21,10,0
2023-03-16,토마토,148,189,190,51,20,54,13,10,0
2023-03-15,토마토,189,160,164,58,26,72,20,13,0
2023-03-14,토마토,160,277,285,45,28,66,12,9,0
2023-03-13,토마토,277,0,0,73,54,112,22,16,0
2023-03-11,토마토,192,260,253,66,22,77,19,8,0
2023-03-10,토마토,261,171,157,69,45,114,21,11,0
2023-03-09,토마토,171,179,163,51,28,74,11,7,0
2023-03-08,토마토,179,200,194,51,30,70,17,11,0
2023-03-07,토마토,200,265,262,78,30,75,12,5,0
2023-03-06,토마토,265,0,0,67,46,118,21,13,0
2023-03-04,토마토,165,226,206,63,20,66,13,3,0
2023-03-03,토마토,226,143,148,64,40,94,19,9,0
2023-03-02,토마토,143,170,154,47,22,58,11,5,0
2023-03-01,토마토,170,163,143,55,24,68,15,8,0
2023-02-28,토마토,163,229,250,55,19,71,15,3,0
2023-02-27,토마토,229,0,0,55,41,104,19,10,0
2023-02-25,토마토,148,218,170,40,16,76,13,3,0
2023-02-24,토마토,218,132,160,69,31,93,19,6,0
2023-02-23,토마토,132,154,145,45,19,55,8,5,0
2023-02-22,토마토,154,137,126,58,19,59,11,7,0
2023-02-21,토마토,137,208,237,48,20,56,10,3,0
2023-02-20,토마토,208,0,0,55,31,94,19,9,0
2023-02-18,토마토,113,171,170,38,11,54,7,2,0
2023-02-17,토마토,171,118,144,49,29,70,16,7,0
2023-02-16,토마토,119,141,145,34,18,53,7,6,0
2023-02-15,토마토,142,145,134,54,23,49,8,7,0
2023-02-14,토마토,146,199,196,49,20,61,11,4,0
2023-02-13,토마토,198,0,0,46,36,93,13,11,0
2023-02-11,토마토,129,217,178,34,15,67,9,4,0
2023-02-10,토마토,218,149,122,60,31,97,18,11,0
2023-02-09,토마토,150,153,124,49,21,65,7,7,0
2023-02-08,토마토,152,120,146,49,21,62,12,9,0
2023-02-07,토마토,119,208,198,28,16,63,9,4,0
2023-02-06,토마토,208,0,0,53,33,95,17,10,0
2023-02-04,토마토,128,216,377,35,18,64,8,4,0
2023-02-03,토마토,215,106,0,67,30,91,18,10,0
2023-02-02,토마토,105,132,0,35,20,41,5,5,0
2023-02-01,토마토,133,115,0,43,17,56,9,7,0
2023-01-31,토마토,114,201,0,31,18,52,9,5,0
2023-01-30,토마토,201,0,62,60,35,86,11,9,0
2023-01-28,토마토,128,203,169,41,20,50,9,7,0
2023-01-27,토마토,203,171,108,52,27,95,19,10,0
2023-01-26,토마토,170,182,123,69,21,68,6,7,0
2023-01-25,토마토,182,0,110,49,24,88,13,8,0
2023-01-21,토마토,55,220,147,20,3,26,4,2,0
2023-01-20,토마토,221,106,113,65,40,95,16,4,0
2023-01-19,토마토,106,149,132,35,15,43,7,6,0
2023-01-18,토마토,148,100,94,46,24,62,12,5,0
2023-01-17,토마토,101,193,172,31,17,39,10,3,0
2023-01-16,토마토,193,0,0,46,27,93,18,9,0
2023-01-14,토마토,155,209,161,60,18,67,5,5,0
2023-01-13,토마토,209,88,99,65,33,88,14,9,0
2023-01-12,토마토,88,151,125,23,13,46,4,2,0
2023-01-11,토마토,150,132,111,36,24,72,13,6,0
2023-01-10,토마토,133,153,172,43,19,53,8,9,0
2023-01-09,토마토,152,0,0,43,22,74,10,4,0
2023-01-07,토마토,125,178,144,39,12,61,10,4,0
2023-01-06,토마토,178,107,109,44,38,78,15,3,0
2023-01-05,토마토,107,219,170,39,11,44,10,3,0
2023-01-04,토마토,218,207,135,71,23,98,20,7,0
2023-01-03,토마토,207,0,163,73,26,81,20,7,0
2022-12-31,토마토,122,219,175,49,11,57,5,1,0
2022-12-30,토마토,219,111,160,59,34,101,18,7,0
2022-12-29,토마토,111,190,137,35,14,50,8,4,0
2022-12-28,토마토,191,118,119,72,27,75,13,3,0
2022-12-27,토마토,118,143,145,29,17,56,11,5,0
2022-12-26,토마토,144,0,0,40,27,55,18,3,0
2022-12-24,토마토,103,201,202,28,13,56,3,3,0
2022-12-23,토마토,201,124,109,41,30,107,18,5,0
2022-12-22,토마토,124,166,121,43,23,43,10,5,0
2022-12-21,토마토,167,134,137,56,23,68,12,7,0
2022-12-20,토마토,133,172,150,41,14,64,8,7,0
2022-12-19,토마토,172,0,0,55,25,74,14,4,0
2022-12-17,토마토,137,180,169,45,21,61,8,2,0
2022-12-16,토마토,179,139,88,41,22,102,11,4,0
2022-12-15,토마토,139,164,138,35,23,63,9,9,0
2022-12-14,토마토,164,145,120,63,17,70,9,5,0
2022-12-13,토마토,145,238,144,36,17,76,9,7,0
2022-12-12,토마토,238,0,0,82,35,97,15,9,0
2022-12-10,토마토,139,203,153,45,18,65,9,3,0
2022-12-09,토마토,202,118,123,55,31,94,15,8,0
2022-12-08,토마토,118,170,150,41,18,48,8,3,0
2022-12-07,토마토,169,133,110,55,28,67,11,9,0
2022-12-06,토마토,133,193,140,27,16,70,11,9,0
2022-12-05,토마토,192,0,0,55,34,75,23,6,0
2022-12-03,토마토,137,208,153,44,15,64,10,4,0
2022-12-02,토마토,209,133,112,57,27,105,7,12,0
2022-12-01,토마토,132,151,143,53,20,46,10,4,0
2022-11-30,토마토,151,192,155,43,30,55,17,6,0
2022-11-29,토마토,192,240,174,48,25,93,14,12,0
2022-11-28,토마토,240,0,0,77,37,97,20,9,0
2022-11-26,토마토,159,229,178,50,16,78,9,6,0
2022-11-25,토마토,229,175,105,73,33,99,14,10,0
2022-11-24,토마토,176,191,121,69,28,63,9,6,0
2022-11-23,토마토,190,198,123,52,25,90,18,6,0
2022-11-22,토마토,197,221,179,62,28,89,11,8,0
2022-11-21,토마토,221,0,0,69,40,93,14,5,0
2022-11-19,토마토,170,190,160,54,14,80,14,7,0
2022-11-18,토마토,191,141,135,57,25,95,9,4,0
2022-11-17,토마토,141,149,107,50,20,57,8,6,0
2022-11-16,토마토,149,151,129,39,18,80,9,3,0
2022-11-15,토마토,152,188,148,44,23,66,10,8,0
2022-11-14,토마토,188,0,0,49,20,101,13,5,0
2022-11-12,토마토,157,160,166,46,19,78,7,7,0
2022-11-11,토마토,160,129,114,44,17,89,8,2,0
2022-11-10,토마토,129,171,150,28,24,64,7,6,0
2022-11-09,토마토,172,151,167,44,15,99,10,3,0
2022-11-08,토마토,150,182,181,53,18,68,6,6,0
2022-11-07,토마토,182,0,0,50,27,95,7,3,0
2022-11-05,토마토,159,189,182,54,14,82,7,2,0
2022-11-04,토마토,189,159,124,42,24,101,16,6,0
2022-11-03,토마토,159,200,148,50,24,70,8,7,0
2022-11-02,토마토,199,177,164,64,19,103,12,2,0
2022-11-01,토마토,178,227,180,50,26,78,17,6,0
2022-10-31,토마토,228,0,0,70,28,108,16,5,0
2022-10-29,토마토,164,191,208,49,13,85,9,6,0
2022-10-28,토마토,191,154,138,47,29,94,16,5,0
2022-10-27,토마토,154,175,172,48,20,73,7,6,0
2022-10-26,토마토,176,152,166,48,23,90,10,4,0
2022-10-25,토마토,152,211,200,50,23,63,12,4,0
2022-10-24,토마토,211,0,0,66,22,104,15,4,0
2022-10-22,토마토,173,192,180,47,15,100,3,8,0
2022-10-21,토마토,191,120,168,60,26,93,11,2,0
2022-10-20,토마토,119,170,178,36,13,62,6,3,0
2022-10-19,토마토,169,141,205,38,13,107,11,1,0
2022-10-18,토마토,141,193,273,37,25,65,9,5,0
2022-10-17,토마토,193,0,0,60,24,94,13,2,0
2022-10-15,토마토,136,176,250,28,12,90,4,2,0
2022-10-14,토마토,175,113,176,59,21,78,14,4,0
2022-10-13,토마토,112,161,222,30,22,54,4,3,0
2022-10-12,토마토,161,175,245,45,23,78,11,4,0
2022-10-11,토마토,176,235,274,49,24,87,9,6,0
2022-10-10,토마토,236,0,0,60,25,128,17,5,0
2022-10-08,토마토,190,178,227,53,28,95,11,3,0
2022-10-07,토마토,178,132,175,46,30,87,13,2,0
2022-10-06,토마토,132,146,187,40,16,66,8,2,0
2022-10-05,토마토,145,144,211,44,15,72,14,1,0
2022-10-04,토마토,144,184,231,36,28,72,7,1,0
2022-10-03,토마토,183,0,0,49,21,98,13,3,0
2022-10-01,토마토,158,162,215,49,22,75,11,2,0
2022-09-30,토마토,162,141,176,41,20,89,10,2,0
2022-09-29,토마토,141,143,182,32,26,67,13,3,0
2022-09-28,토마토,142,170,256,42,17,76,7,1,0
2022-09-27,토마토,169,234,257,40,28,84,15,3,0
2022-09-26,토마토,234,0,0,69,26,114,20,5,0
2022-09-24,토마토,190,197,418,49,21,106,12,3,0
2022-09-23,토마토,197,155,0,50,26,103,14,4,0
2022-09-22,토마토,156,191,0,36,27,74,15,3,0
2022-09-21,토마토,191,193,0,48,29,96,14,4,0
2022-09-20,토마토,193,246,0,64,23,93,10,3,0
2022-09-19,토마토,246,0,0,69,33,120,18,6,0
2022-09-17,토마토,222,211,168,58,32,114,14,3,0
2022-09-16,토마토,212,198,156,62,25,105,15,4,0
2022-09-15,토마토,198,233,152,66,31,81,16,4,0
2022-09-14,토마토,233,250,173,70,26,116,17,4,0
2022-09-13,토마토,250,0,231,68,21,140,18,3,0
2022-09-09,토마토,183,188,168,37,18,111,14,3,0
2022-09-08,토마토,187,153,217,52,19,99,16,2,0
2022-09-07,토마토,152,162,229,42,12,88,10,1,0
2022-09-06,토마토,161,233,280,45,12,89,12,4,0
2022-09-05,토마토,232,0,0,58,30,125,18,2,0
2022-09-03,토마토,158,129,189,42,19,83,11,2,0
2022-09-02,토마토,128,140,169,31,16,73,7,2,0
2022-09-01,토마토,141,146,172,45,19,66,8,2,0
2022-08-31,토마토,146,175,231,37,12,83,13,1,0
2022-08-30,토마토,175,241,251,49,23,92,8,3,0
2022-08-29,토마토,241,0,0,68,23,129,17,4,0
2022-08-27,토마토,170,164,169,41,21,98,9,3,0
2022-08-26,토마토,164,131,162,49,18,88,6,3,0
2022-08-25,토마토,131,169,145,38,18,64,7,4,0
2022-08-24,토마토,170,166,150,41,20,96,9,3,0
2022-08-23,토마토,166,217,227,52,22,81,8,3,0
2022-08-22,토마토,217,0,0,62,24,109,16,6,0
2022-08-20,토마토,180,166,175,52,28,78,13,8,0
2022-08-19,토마토,167,208,188,43,22,81,11,9,0
2022-08-18,토마토,208,208,201,63,24,98,14,9,0
2022-08-17,토마토,207,197,190,63,24,106,10,5,0
2022-08-16,토마토,197,283,254,69,24,83,17,4,0
2022-08-15,토마토,283,0,0,76,27,153,20,7,0
2022-08-13,토마토,253,187,233,68,32,124,22,7,0
2022-08-12,토마토,187,174,186,54,22,92,14,5,0
2022-08-11,토마토,173,150,226,49,13,98,10,4,0
2022-08-10,토마토,151,167,236,46,11,82,7,4,0
2022-08-09,토마토,167,261,341,50,15,75,14,13,0
2022-08-08,토마토,261,0,0,80,29,122,16,14,0
2022-08-05,토마토,192,183,229,60,25,84,13,11,0
2022-08-04,토마토,184,197,231,56,25,83,13,6,0
2022-08-03,토마토,197,165,235,61,24,91,16,5,0
2022-08-02,토마토,165,208,293,59,20,78,5,3,0
2022-08-01,토마토,209,0,0,72,25,91,12,8,0
2022-07-30,토마토,180,140,231,45,18,93,12,11,0
2022-07-29,토마토,141,123,187,42,15,68,7,8,0
2022-07-28,토마토,124,182,211,41,15,55,6,6,0
2022-07-27,토마토,182,164,169,57,23,77,18,7,0
2022-07-26,토마토,163,240,268,53,21,76,7,7,0
2022-07-25,토마토,240,0,0,70,26,124,10,10,0
2022-07-23,토마토,196,150,201,62,25,82,20,7,0
2022-07-22,토마토,150,165,220,45,21,68,6,10,0
2022-07-21,토마토,164,160,235,52,26,66,14,7,0
2022-07-20,토마토,160,158,219,48,30,59,17,6,0
2022-07-19,토마토,159,210,260,54,28,65,5,6,0
2022-07-18,토마토,211,0,0,67,35,90,11,7,0
2022-07-16,토마토,224,181,197,69,38,95,15,8,0
2022-07-15,토마토,181,195,211,59,24,71,17,10,0
2022-07-14,토마토,195,238,228,45,29,97,14,10,0
2022-07-13,토마토,237,194,237,69,28,104,27,10,0
2022-07-12,토마토,193,304,320,59,27,80,15,13,0
2022-07-11,토마토,304,0,0,73,43,137,35,16,0
2022-07-09,토마토,217,227,249,54,34,88,22,18,0
2022-07-08,토마토,227,216,220,67,31,96,20,13,0
2022-07-07,토마토,216,235,274,68,34,86,15,13,0
2022-07-06,토마토,235,227,253,68,33,98,24,12,0
2022-07-05,토마토,226,273,273,61,30,104,17,15,0
2022-07-04,토마토,273,0,0,75,45,108,23,22,0
2022-07-02,토마토,247,279,220,56,36,112,25,18,0
2022-07-01,토마토,279,245,197,86,44,100,31,18,0
2022-06-30,토마토,244,340,263,61,43,113,15,13,0
2022-06-29,토마토,339,329,265,92,50,120,54,24,0
2022-06-28,토마토,329,425,345,89,52,132,28,28,0
2022-06-27,토마토,426,0,0,128,66,179,25,27,0
2022-06-25,토마토,323,286,274,99,50,121,32,21,0
2022-06-24,토마토,286,277,294,87,50,114,18,17,0
2022-06-23,토마토,277,328,297,65,54,110,31,17,0
2022-06-22,토마토,328,319,331,91,49,136,29,23,0
2022-06-21,토마토,319,405,437,98,49,132,23,17,0
2022-06-20,토마토,404,0,0,124,77,154,29,21,0
2022-06-18,토마토,297,276,369,86,48,114,32,17,0
2022-06-17,토마토,276,277,296,81,47,107,25,16,0
2022-06-16,토마토,277,260,299,81,44,111,22,19,0
2022-06-15,토마토,261,288,313,67,38,103,36,16,0
2022-06-14,토마토,289,423,371,97,41,115,16,19,0
2022-06-13,토마토,423,0,0,135,79,153,32,24,0
2022-06-11,토마토,318,324,320,95,51,122,37,13,0
2022-06-10,토마토,324,289,297,96,49,140,22,17,0
2022-06-09,토마토,290,300,378,90,49,116,22,12,0
2022-06-08,토마토,300,272,333,90,39,121,36,14,0
2022-06-07,토마토,272,369,433,88,44,111,14,15,0
2022-06-06,토마토,369,0,0,108,64,146,37,14,0
2022-06-04,토마토,292,317,319,81,51,116,30,15,0
2022-06-03,토마토,317,272,254,94,51,121,33,18,0
2022-06-02,토마토,272,332,338,83,46,102,26,15,0
2022-06-01,토마토,332,307,341,90,49,129,46,18,0
2022-05-31,토마토,308,391,401,96,43,123,27,18,0
2022-05-30,토마토,392,0,0,100,65,166,36,24,0
2022-05-28,토마토,278,329,343,70,51,113,31,13,0
2022-05-27,토마토,328,241,289,101,49,126,38,15,0
2022-05-26,토마토,240,309,343,65,41,99,23,13,0
2022-05-25,토마토,309,318,344,88,47,116,44,14,0
2022-05-24,토마토,318,383,431,94,50,134,23,17,0
2022-05-23,토마토,383,0,0,98,78,158,32,17,0
2022-05-21,토마토,302,373,335,85,42,122,40,13,0
2022-05-20,토마토,373,297,271,112,65,146,36,14,0
2022-05-19,토마토,296,331,312,92,49,127,19,10,0
2022-05-18,토마토,332,317,294,76,54,134,54,13,0
2022-05-17,토마토,317,430,385,105,43,127,29,13,0
2022-05-16,토마토,429,0,0,115,79,182,40,14,0
2022-05-14,토마토,274,284,295,73,38,115,33,15,0
2022-05-13,토마토,284,229,269,78,54,118,25,9,0
2022-05-12,토마토,228,235,284,48,41,104,21,15,0
2022-05-11,토마토,235,244,289,69,40,88,25,13,0
2022-05-10,토마토,244,317,364,79,34,100,20,11,0
2022-05-09,토마토,315,0,0,91,53,133,28,12,0
2022-05-07,토마토,224,283,306,55,31,100,26,12,0
2022-05-06,토마토,284,253,288,77,44,123,27,12,0
2022-05-05,토마토,253,274,267,74,42,108,19,10,0
2022-05-04,토마토,275,267,303,90,45,98,27,14,0
2022-05-03,토마토,266,350,385,93,39,104,17,14,0
2022-05-02,토마토,350,0,0,101,60,145,30,14,0
2022-04-30,토마토,255,274,313,80,37,106,20,12,0
2022-04-29,토마토,275,258,271,79,47,106,28,14,0
2022-04-28,토마토,258,223,247,73,43,115,18,9,0
2022-04-27,토마토,222,282,279,68,34,81,25,15,0
2022-04-26,토마토,282,320,367,95,33,115,23,16,0
2022-04-25,토마토,320,0,0,89,55,133,28,15,0
2022-04-23,토마토,237,304,287,68,38,92,29,10,0
2022-04-22,토마토,303,245,282,100,41,122,27,14,0
2022-04-21,토마토,245,266,229,63,46,102,23,11,0
2022-04-20,토마토,267,282,265,90,38,95,28,15,0
2022-04-19,토마토,282,359,346,93,39,117,20,13,0
2022-04-18,토마토,359,0,0,103,52,153,33,18,0
2022-04-16,토마토,249,288,245,77,31,109,20,11,0
2022-04-15,토마토,288,241,261,75,47,124,28,14,0
2022-04-14,토마토,241,274,192,78,44,97,16,6,0
2022-04-13,토마토,275,295,241,79,38,104,38,15,0
2022-04-12,토마토,294,373,394,106,44,113,21,11,0
2022-04-11,토마토,373,0,0,97,55,175,31,15,0
2022-04-09,토마토,241,303,262,77,31,106,19,8,0
2022-04-08,토마토,303,217,212,100,46,123,23,11,0
2022-04-07,토마토,217,253,197,61,39,93,18,6,0
2022-04-06,토마토,254,225,224,62,35,116,27,13,0
2022-04-05,토마토,225,331,319,82,37,83,17,6,0
2022-04-04,토마토,331,0,0,91,58,147,23,12,0
2022-04-02,토마토,211,277,258,66,24,100,12,10,0
2022-04-01,토마토,278,173,230,78,44,126,20,9,0
2022-03-31,토마토,174,207,211,57,29,71,12,4,0
2022-03-30,토마토,208,199,199,59,29,88,23,8,0
2022-03-29,토마토,199,299,309,60,38,82,12,7,0
2022-03-28,토마토,300,0,0,83,51,134,21,10,0
2022-03-26,토마토,172,227,227,60,16,75,15,5,0
2022-03-25,토마토,229,164,214,68,31,105,19,4,0
2022-03-24,토마토,163,172,189,49,33,65,11,6,0
2022-03-23,토마토,173,160,196,60,25,69,15,3,0
2022-03-22,토마토,160,262,333,58,24,58,13,7,0
2022-03-21,토마토,262,0,0,76,40,119,21,6,0
2022-03-19,토마토,162,246,240,59,17,69,10,7,0
2022-03-18,토마토,247,175,224,81,29,109,18,9,0
2022-03-17,토마토,175,190,184,53,34,69,13,6,0
2022-03-16,토마토,189,164,174,59,21,80,19,11,0
2022-03-15,토마토,164,285,266,49,25,69,13,8,0
2022-03-14,토마토,285,0,0,79,43,127,21,15,0
2022-03-12,토마토,168,253,206,54,20,70,12,11,0
2022-03-11,토마토,252,157,158,68,31,120,23,11,0
2022-03-10,토마토,156,163,182,43,29,73,9,3,0
2022-03-09,토마토,163,194,160,39,21,81,13,9,0
2022-03-08,토마토,194,262,270,66,25,86,13,4,0
2022-03-07,토마토,262,0,0,70,42,122,20,8,0
2022-03-05,토마토,152,206,158,42,16,80,9,5,0
2022-03-04,토마토,206,148,153,70,27,89,15,5,0
2022-03-03,토마토,148,154,150,36,24,77,9,2,0
2022-03-02,토마토,154,143,167,30,24,81,12,7,0
2022-03-01,토마토,143,250,240,34,23,74,9,3,0
2022-02-28,토마토,250,0,0,77,39,109,16,9,0
2022-02-26,토마토,129,170,207,39,15,61,8,5,0
